id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
21,0,关于东南亚的叙述，正确的是____ A. 位于亚洲和欧洲、太平洋和印度洋之间的十字路口，是东西方交通要道 B. 由马来半岛和马来群岛两部分组成 C. 气候类型主要为亚热带季风气候和热带雨林气候 D. 居民主要是黄种人，是世界上人口密度最大的地区之一 答案：,,C,,C,llama-7b-hf,781,779,2,0.0,0.11
22,0,亚洲气候类型范围最广的是____ A. 温带季 B. 温带大陆气候 C. 热带季 D. 热带、亚热带沙漠气候 答案：,,C,,C,llama-7b-hf,713,711,2,0.0,0.1
23,0,我国长江流域种植面积最广的油料作物是____ A. 花生 B. 油菜 C. 大豆 D. 芝麻 答案：,,C,,C,llama-7b-hf,677,675,2,0.0,0.09
24,0,我国把“十分珍惜、合理利用每一寸土地和切实保护耕地”作为一项基本国策的主要原因是____ A. 土地资源分布不均 B. 土地资源不可再生 C. 土地资源多种多样 D. 人均耕地少，耕地破坏严重 答案：,,C,,C,llama-7b-hf,747,745,2,0.0,0.1
25,0,珍惜地球资源，与每个人密切相关。下列符合低碳生活行为的是____ A. 用精美包装纸层层包装礼物 B. 购物时向商场索取购物袋 C. 出门尽量步行或乘公交车 D. 人走不关灯保持房间常明 答案：,,C,,C,llama-7b-hf,748,746,2,0.0,0.09
26,0,下面关于亚洲的叙述正确的是____ A. 大部分地区降水丰沛 B. 亚洲的河流都汇入太平洋 C. 亚洲中部地势低平，四周高耸，平原分布在大陆内部 D. 七大洲中亚洲面积最大，海岸线最长，大河最多，地势起伏最大 答案：,,C,,C,llama-7b-hf,757,755,2,0.0,0.1
27,0,古人说：“羌笛何须怨杨柳，春风不度玉门关。”是指这里____ A. 不受夏季风影响 B. 夏季风来得迟 C. 年降水量稀少 D. 雨季来得迟 答案：,,C,,C,llama-7b-hf,725,723,2,0.0,0.1
28,0,下列现象是由地球自转的产生的是____ A. 五带划分 B. 昼夜长短 C. 昼夜交替 D. 四季变化 答案：,,C,,C,llama-7b-hf,684,682,2,0.0,0.09
29,0,"印度和中国的相似之处有____ （1）人口众多，粮食需求量大       （2）都属于发展中国家 （3）高新技术产业已居世界前列     （4）工业高度发达 A. （1）（2）（3）（4） B. （1）（3） C. （2）（4） D. （1）（2） 答案：",,C,,C,llama-7b-hf,745,743,2,0.0,0.1
30,0,修建水库的目的在于____ A. 调节水资源的时间分配 B. 改变水资源的空间分布 C. 节约水资源 D. 发展淡水养殖 答案：,,C,,C,llama-7b-hf,691,689,2,0.0,0.09
31,0,下列不属于高新技术产业的是____ A. 新能源 B. 钢铁工业 C. 新材料 D. 生物技术类产业 答案：,,C,,C,llama-7b-hf,681,679,2,0.0,0.09
32,0,我国自然资源的特点是____ A. 总量丰富，人均不足 B. 总量丰富，人均充足 C. 总量不丰富 D. 人均占有量不断增加 答案：,,C,,C,llama-7b-hf,705,703,2,0.0,0.09
33,0,与传统工业相比，高新技术产业有自己的特点。你知道发展高新技术产业的最重要条件是什么吗？____ A. 自然资源丰富 B. 科技力量雄厚 C. 位置优越 D. 劳动力资源充足 答案：,,C,,C,llama-7b-hf,731,729,2,0.0,0.1
34,0,生活在东西伯利亚的亚库特人，居住木屋，身着毛皮服装，运输工具是狗拉雪橇，这样的生活习惯主要受下列何种因素影响____ A. 气候因素 B. 文化因素 C. 经济因素 D. 地形因素 答案：,,C,,C,llama-7b-hf,739,737,2,0.0,0.1
35,0,李老师在自己的博客里上传了《地球和地图》的课件。他的学生们浏览课件之后纷纷留言，请你指出哪位学生的说法有误____ A. 玲玲说：人们对地球形状的认识，经历了一个漫长的过程 B. 贝贝说：麦哲伦环球航行，证实了地球是一个球体 C. 齐齐说：地球仪是人们仿照地球的形状，按照一定的比例缩小制成的 D. 芳芳说：只用纬度就可以确定地球表面某一点的位置 答案：,,C,,C,llama-7b-hf,858,856,2,0.0,0.11
36,0,"亚洲大部分地区所在的半球是____ ①东半球 ②西半球 ③南半球 ④北半球 A. ①② B. ②③ C. ③④ D. ①④ 答案：",,C,,C,llama-7b-hf,715,713,2,0.0,0.1
37,0,下列有关我国地理位置及其优越性的叙述，正确的是____ A. 位于西半球、北半球 B. 领土最北端在漠河，最南端在曾母暗沙 C. 我国领土地跨热带、北温带、北寒带，南北气候差异大，为发展农业经济提供了有利条件 D. 背陆面海的地理位置，既有利于同陆上邻国的联系和海外各国的交往，又有利于发展海洋事业 答案：,,C,,C,llama-7b-hf,832,830,2,0.0,0.11
38,0,季风气候最典型的分布地区是____ A. 南亚、中亚、西亚 B. 西亚、东亚、东南亚 C. 东南亚、东亚、南亚 D. 东亚、东南亚、北亚 答案：,,C,,C,llama-7b-hf,715,713,2,0.0,0.1
39,0,我国的省级行政单位包括____ A. 24个省、5个自治区、3个直辖市和2个特别行政区 B. 22个省、6个自治区、3个直辖市和2个特别行政区 C. 25个省、6个自治区、4个直辖市和2个特别行政区 D. 23个省、5个自治区、4个直辖市和2个特别行政区 答案：,,C,,C,llama-7b-hf,764,762,2,0.0,0.09
40,0,下列河流流经美索不达米亚平原的是____ A. 恒河 B. 尼罗河 C. 底格里斯河 D. 黄河 答案：,,C,,C,llama-7b-hf,675,673,2,0.0,0.09
41,0,关于我国人口的叙述，错误的是____ A. 我国是世界上人口最多的国家 B. 我国人口的分布特点是西多东少 C. 我国人口问题的基本国策是计划生育 D. 人口数量的增长应同社会经济发展和资源环境条件相适应 答案：,,C,,C,llama-7b-hf,741,739,2,0.0,0.1
42,0,青藏高原成为我国夏季平均气温最低地区的主要原因是____ A. 海陆影响 B. 地势影响 C. 洋流影响 D. 纬度影响 答案：,,C,,C,llama-7b-hf,701,699,2,0.0,0.09
43,0,湄公河之所以被称为“亚洲的多瑙河”，主要因为它是____ A. 亚洲流经国家最多的河流 B. 亚洲最长的河流 C. 亚洲流量最大的河流 D. 亚洲航运最发达的河流 答案：,,C,,C,llama-7b-hf,714,712,2,0.0,0.09
44,0,有关北美洲地形的叙述，正确的是____ A. 北美洲西部山地由几条平行山脉组成，山脉之间有宽广的盆地和高原 B. 落基山脉是美洲板块和亚欧板块相撞组成的 C. 中部大平原是由密西西比河冲积而成的，地势起伏很小 D. 东部美国境内是低缓的拉布拉多高原 答案：,,A,,A,llama-7b-hf,789,787,2,0.0,0.11
45,0,近几十年，全球气温有明显变暖的趋势。最有可能的原因是____ A. 高纬度及高山地区的冰雪不断融化 B. 海平面不断上升淹没沿海城市和村庄 C. 近地面大气中的二氧化碳含量在增多 D. 很多沿海地区利用滩涂进行网箱养殖 答案：,,C,,C,llama-7b-hf,774,772,2,0.0,0.1
46,0,关于亚洲人口的叙述，错误的是____ A. 亚洲是世界上人口最多的大洲 B. 亚洲是世界上人口自然增长率最高的大洲 C. 亚洲有6个国家人口超过一亿 D. 东亚、南亚是人口稠密区 答案：,,C,,C,llama-7b-hf,732,730,2,0.0,0.09
47,0,家住乌鲁木齐的李先生，不幸患上了白血病，通过一段时间的寻找，台湾的王先生与李先生骨髓配型成功．请问将骨髓由台湾运往乌鲁木齐最恰当的方式是____ A. 水路运输 B. 铁路运输 C. 航空运输 D. 公路运输 答案：,,C,,C,llama-7b-hf,765,763,2,0.0,0.1
48,0,既是我国的邻国，又是世界上最大的内陆国的是____ A. 印度 B. 哈萨克斯坦 C. 巴基斯坦 D. 蒙古 答案：,,C,,C,llama-7b-hf,691,689,2,0.0,0.1
49,0,我国的季风气候最显著，其主要原因是____ A. 纬度位置 B. 海陆位置 C. 地形复杂多样 D. 地势西高东低 答案：,,C,,C,llama-7b-hf,692,690,2,0.0,0.09
50,0,我国水能蕴藏量大的地带一般为____ A. 阶梯内部 B. 两阶梯交界处 C. 水资源丰富的地区 D. 平原河道上 答案：,,C,,C,llama-7b-hf,692,690,2,0.0,0.09
51,0,下列关于我国现行的行政区划的叙述，错误的是____ A. 大致上划分为省、县、乡三级 B. 包括23个省、5个自治区、4个直辖市 C. 自治区、自治州、自治县都是少数民族自治的地方 D. 我国于1997年和1999年分别在香港和澳门设立了特别行政区 答案：,,C,,C,llama-7b-hf,765,763,2,0.0,0.1
52,0,我国少数民族中，人数最多的是____ A. 壮族 B. 汉族 C. 维吾尔族 D. 回族 答案：,,C,,C,llama-7b-hf,667,665,2,0.0,0.09
53,0,科学家在天津市东部平原上发现了四道贝壳堤（海生动物贝壳及碎屑堆积的高地），且与现今海岸线基本平行。该现象说明了天津的____ A. 历史沿革 B. 聚落演变 C. 海陆变迁 D. 人口迁移 答案：,,C,,C,llama-7b-hf,751,749,2,0.0,0.1
54,0,导致亚洲季风气候显著的主要因素是____ A. 地形 B. 海陆位置 C. 纬度位置 D. 洋流 答案：,,C,,C,llama-7b-hf,681,679,2,0.0,0.09
55,0,当驾驶员不认识路，打开车上的导航地图，选择路线，边看图边行驶，可以省时省力，准确到达目的地。车载导航地图属于____ A. 地形图 B. 农业图 C. 交通图 D. 政区图 答案：,,C,,C,llama-7b-hf,721,719,2,0.0,0.1
56,0,下列关于我国地形、地势的说法正确的是____ A. 我国地势第一、二级阶梯的分界线为大兴安岭—太行山—巫山—雪峰山 B. 黄土高原的特点为千沟万壑，青藏高原的特点是地形崎岖、喀斯特地貌广布 C. 塔里木盆地是我国面积最大的盆地，长江中下游平原被称为“鱼米之乡” D. 我国地势西高东低，不利于东部地区形成降水 答案：,,C,,C,llama-7b-hf,813,811,2,0.0,0.11
57,0,俄罗斯的气候特点是____ A. 终年寒冷、干燥 B. 长年高温、湿润 C. 冬暖夏凉、雨水较多 D. 冬季长而寒冷，夏季短而温暖 答案：,,C,,C,llama-7b-hf,730,728,2,0.0,0.09
58,0,在我国三大平原中，因地表有肥沃的黑土而著名是____ A. 长江中下游平原 B. 东北平原 C. 华北平原 D. 成都平原 答案：,,C,,C,llama-7b-hf,688,686,2,0.0,0.09
59,0,下列关于降水的说法错误的是____ A. 降水与人们的生产、生活关系密切 B. 测量降水量的基本仪器是雨量器 C. 降水包括雨、雪、冰雹等多种形式 D. 一个地区一年内降水的季节变化用降水量曲线图来表示 答案：,,C,,C,llama-7b-hf,748,746,2,0.0,0.09
60,0,下列河流注入印度洋的是____ A. 长江、黄河 B. 恒河、印度河 C. 恒河、勒拿河 D. 叶尼塞河、鄂毕河 答案：,,C,,C,llama-7b-hf,695,693,2,0.0,0.1
61,0,下列关于我国土地资源利用类型构成的说法，正确的是____ A. 土地资源类型少，耕地、草地比重大 B. 难利用土地比重小，后备土地资源不足 C. 耕地比重小，难利用土地比重大 D. 土地资源类型多样，后备土地资源充足 答案：,,C,,C,llama-7b-hf,749,747,2,0.0,0.1
62,0,有关俄罗斯社会经济特征的叙述，正确的是____ A. 轻、重工业都比较发达 B. 人口集中在亚洲部分 C. 莫斯科只是该国政治中心 D. 农业不发达 答案：,,C,,C,llama-7b-hf,713,711,2,0.0,0.1
63,0,我国山区最适合发展的经济产业是____ A. 种植业、工业 B. 种植业、畜牧业 C. 林业、种植业 D. 旅游业、采矿业 答案：,,C,,C,llama-7b-hf,702,700,2,0.0,0.09
64,0,下列纬线圈中，最长的是____ A. 20°N B. 30°S C. 19°N D. 25°N 答案：,,C,,C,llama-7b-hf,668,666,2,0.0,0.09
65,0,下列气候特点或现象与其主要影响因素对应错误的是____ A. “山前桃花山后雪”——地形因素 B. 青藏高原纬度较低，但是气候寒冷——地形因素 C. 海南岛终年如夏，黑龙江省北部冬季漫长——海陆因素 D. 新疆塔里木盆地气候干燥，而同纬度的北京气候相对比较湿润——海陆因素 答案：,,C,,C,llama-7b-hf,810,808,2,0.0,0.1
66,0,亚洲东部和南部易发生旱涝灾害，主要原因是____ A. 濒临海洋 B. 河流和湖泊众多 C. 地形以平原为主 D. 与夏季风的强弱有密切关系 答案：,,C,,C,llama-7b-hf,715,713,2,0.0,0.1
67,0,我国水资源时空分布不均，给社会经济发展带来了很大的影响，下列措施能有效缓解我国水资源地区分布不均的是____ A. 兴修水库 B. 建水电站 C. 跨流域调水 D. 节约用水 答案：,,C,,C,llama-7b-hf,732,730,2,0.0,0.09
68,0,"2016年12月30日，受雾霾天气影响，河南省多地市重污染天气Ⅱ级（橙色）应急响应升级为Ⅰ级（红色），中小学临时停课。下列做法对减轻雾霾有效的是____  ①节约用水②大量燃放烟花爆竹③绿色出行④尽量少吃路边烧烤 A. ①② B. ②③ C. ③④ D. ①④ 答案：",,C,,C,llama-7b-hf,839,837,2,0.0,0.12
69,0,日本发展工业的不利条件是____ A. 海岸线曲折，多优良港湾 B. 丰富的人力资源，较高的科学文化水平 C. 岛国，多优良港湾，海上运输方便 D. 地域狭小，资源贫乏 答案：,,C,,C,llama-7b-hf,733,731,2,0.0,0.1
70,0,下列资源中，属于非可再生资源的____ A. 矿产资源 B. 土地资源 C. 森林资源 D. 水资源 答案：,,C,,C,llama-7b-hf,683,681,2,0.0,0.09
71,0,成语“得陇望蜀”“秦晋交好”中包括的省级行政区域依次是____ A. 陕西、贵州、河南、河北 B. 甘肃、四川、陕西、山西 C. 陕西、四川、甘肃、山西 D. 贵州、河南、河北、陕西 答案：,,C,,C,llama-7b-hf,744,742,2,0.0,0.1
72,0,下列交通运输工具的选择，比较合理的是____ A. 美国总统访问中国——汽车 B. 塔里木盆地的石油、天然气输送到上海——飞机 C. 我国从西亚进口石油——火车 D. 观赏长江三峡沿途风光——轮船 答案：,,C,,C,llama-7b-hf,759,757,2,0.0,0.1
73,0,新中国成立以来，我国工业分布变化的趋势是____ A. 日益集中在大城市 B. 集中在沿海地带 C. 沿海地区与内陆地区差异很大 D. 由沿海地区向内陆地区发展 答案：,,C,,C,llama-7b-hf,721,719,2,0.0,0.1
74,0,世界降水量分布的一般规律是____ A. 大陆内部降水多 B. 从赤道向两极逐渐增多 C. 南北回归线附近大陆东岸降水少 D. 赤道附近降水多，两极地区降水少 答案：,,C,,C,llama-7b-hf,734,732,2,0.0,0.09
75,0,关于俄罗斯，下列说法正确的是____ A. 是世界上国土面积最大的国家，民族为单一的俄罗斯族 B. 包括欧洲部分和北亚部分，由于北亚部分地域辽阔，是个传统的亚洲国家 C. 气候以温带大陆性气候为主 D. 资源丰富，春小麦、甜菜等农产品产量稳定，为著名的农业大国 答案：,,C,,C,llama-7b-hf,803,801,2,0.0,0.11
76,0,为确保国家粮食安全，中国的耕地保有量不得低于18亿亩——这既是中国耕地面积的底线，也是不能突破的政策“红线”．习近平同志强调，要实行最严格的耕地保护制度，像保护大熊猫一样保护耕地．下列做法有利于保护耕地的是____ A. 大规模开垦荒地，大量使用化肥农药 B. 提高耕地的生产力水平，变低产田为高产田 C. 用工业污水灌溉农田 D. 发展城镇建设占用大量耕地 答案：,,C,,C,llama-7b-hf,884,882,2,0.0,0.11
77,0,关于亚洲气候复杂多样原因的叙述，错误的是____ A. 南北跨纬度广 B. 东西离海远近差异大 C. 植被类型多，增加了气候的复杂性 D. 地型复杂并且起伏大，增加了气候的复杂性 答案：,,C,,C,llama-7b-hf,750,748,2,0.0,0.09
78,0,北京的学生通常要比乌鲁木齐的学生上学时间早，是因为____ A. 两地的纬度不同 B. 两地的气候不同 C. 地球自转造成的两地季节差异 D. 地球自转造成的两地时间差异 答案：,,C,,C,llama-7b-hf,724,722,2,0.0,0.09
79,0,在分层设色地形图上绿色一般表示的地形为____ A. 平原 B. 高原 C. 丘陵 D. 山地 答案：,,C,,C,llama-7b-hf,674,672,2,0.0,0.09
80,0,亚洲大部分位于五带中的____ A. 热带 B. 南寒带 C. 北寒带 D. 北温带 答案：,,C,,C,llama-7b-hf,679,677,2,0.0,0.09
81,0,我国共有____ A. 55个少数民族 B. 56个少数民族 C. 54个少数民族 D. 66个少数民族 答案：,,C,,C,llama-7b-hf,669,667,2,0.0,0.09
82,0,关于世界居民的说法正确的是____ A. 发达国家人口自然增长率较高 B. 西亚、北非的居民以白色人种为主 C. 世界上信仰人数最多的宗教是佛教 D. 世界人口稠密的地区在非洲 答案：,,C,,C,llama-7b-hf,719,717,2,0.0,0.1
83,0,下列有关我国高新技术产业的叙述，不正确的是____ A. 我国的高新技术产业刚刚起步，发展缓慢 B. 决定高技术产业布局的主导因素是知识和技术 C. 我国新材料产业中光伏材料、超硬材料、玻璃纤维等生产能力居世界前列 D. 我国是世界最大的电子信息设备制造国，彩电、手机等电子信息产品的产量位居全球第一 答案：,,C,,C,llama-7b-hf,829,827,2,0.0,0.12
84,0,"秦岭－淮河一线大致同哪些界线相一致____ ①1月0℃等温线 ②400毫米年等降水量线 ③800毫米年等降水量线  ④热带与亚热带的分界线 ⑤季风区与非季风区的分界线 ⑥湿润区与半湿润区的分界线 A. ①②③ B. ②④⑥ C. ①③⑥ D. ①④⑤ 答案：",,C,,C,llama-7b-hf,831,829,2,0.0,0.11
85,0,下列山脉，属于我国地势第一级阶梯与第二级阶梯分界线的是____ A. 大兴安岭 B. 天山 C. 祁连山 D. 雪峰山 答案：,,C,,C,llama-7b-hf,698,696,2,0.0,0.09
86,0,目前我国最大的石油工业基地是____ A. 胜利油田 B. 大庆油田 C. 华北油田 D. 克拉玛依油田 答案：,,C,,C,llama-7b-hf,687,685,2,0.0,0.09
87,0,按照地理方位，中国位于亚洲地理分区中的____ A. 东亚 B. 中亚 C. 南亚 D. 北亚 答案：,,C,,C,llama-7b-hf,676,674,2,0.0,0.09
88,0,日本主要工业区主要分布在____ A. 北海道島 B. 本州岛 C. 四国岛 D. 九州岛 答案：,,C,,C,llama-7b-hf,668,666,2,0.0,0.09
89,0,我国某山山脚下温度为22℃，山顶温度为10℃，这座山相对高度为____ A. 600米 B. 3666米 C. 200米 D. 2000米 答案：,,C,,C,llama-7b-hf,700,698,2,0.0,0.09
90,0,有关我国地理位置的叙述，正确的是____ A. 位于东半球，跨南北半球 B. 大部分位于热带地区，纬度较低 C. 领土最北端在黑龙江与乌苏里江主航道中心线的相交处 D. 西靠亚欧大陆，东临太平洋，是一个海陆兼备的国家 答案：,,C,,C,llama-7b-hf,771,769,2,0.0,0.11
91,0,"下列关于我国气候的叙述正确的是____ ①气候复杂多样 ②夏季南北气温差异大 ③雨热同期 ④降水只有东西差异没有南北差异 A. ①④ B. ②③ C. ①③ D. ②④ 答案：",,C,,C,llama-7b-hf,763,761,2,0.0,0.1
92,0,我国人口的地理分界线是下列的____ A. 秦岭—淮河一线 B. 黑河—腾冲一线 C. 漠河—拉萨一线 D. 绥芬河—喀什一线 答案：,,C,,C,llama-7b-hf,704,702,2,0.0,0.09
93,0,下列地区，年降水量最大的是____ A. 赤道附近地区 B. 青藏高原 C. 亚洲北部 D. 南极地区 答案：,,C,,C,llama-7b-hf,676,674,2,0.0,0.09
94,0,亚洲和非洲的地理分界线是____ A. 尼罗河 B. 乌拉尔河 C. 苏伊士运河 D. 黑海 答案：,,C,,C,llama-7b-hf,675,673,2,0.0,0.1
95,0,下列自然景观与其相应地形区的组合中，正确的是____ A. “一山有四季，十里不同天”——横断山区 B. “远看是山，近看是川——内蒙古高原 C. “千沟万壑、支离破碎”——云贵高原 D. “喀斯特地形分布广泛”——青藏高原 答案：,,C,,C,llama-7b-hf,751,749,2,0.0,0.1
96,0,下列亚洲河流中，最终注入印度洋的是____ A. 叶尼塞河 B. 长江 C. 恒河 D. 湄公河 答案：,,C,,C,llama-7b-hf,681,679,2,0.0,0.09
97,0,一年中，北半球最高气温出现在____ A. 七月的陆地 B. 七月的海洋 C. 一月的陆地 D. 一月的海洋 答案：,,C,,C,llama-7b-hf,681,679,2,0.0,0.09
98,0,"沪昆高铁修建过程中不可能遇到的障碍是____ A. 喀斯特地貌,地形崎岖 B. 雪峰山,坡度大 C. 多滑坡、泥石流等自然灾害 D. 冰川广布,冻土深厚 答案：",,C,,C,llama-7b-hf,731,729,2,0.0,0.1
99,0,北京中关村是我国重要的高新技术产业基地，被称为是“中国的硅谷”，其发展的主要条件是____ A. 自然资源丰富 B. 科技力量雄厚 C. 劳动力资源充足 D. 位置优越 答案：,,C,,C,llama-7b-hf,721,719,2,0.0,0.1
100,0,有关亚洲说法错误的是____ A. 世界上面积最大的洲 B. 跨经度最广的 C. 跨纬度最广的洲 D. 跨东西距离最长的洲 答案：,,C,,C,llama-7b-hf,696,694,2,0.0,0.09
101,0,下列语句描述天气的是____ A. 明天大风降温 B. 昆明四季如春 C. 北京夏季高温多丽 D. 极地全年严寒 答案：,,C,,C,llama-7b-hf,703,701,2,0.0,0.09
102,0,亚洲各国经济发展水平不同，与下面哪个因素无关____ A. 自然条件 B. 社会条件 C. 历史条件 D. 不同的人种 答案：,,C,,C,llama-7b-hf,686,684,2,0.0,0.09
103,0,我国最长的内流河是____ A. 黄河 B. 额尔齐斯河 C. 长江 D. 塔里木河 答案：,,C,,C,llama-7b-hf,663,661,2,0.0,0.09
104,0,以下不属于亚洲的地形区的是____ A. 青藏高原 B. 西西伯利亚平原 C. 刚果盆地 D. 喜马拉雅山 答案：,,C,,C,llama-7b-hf,680,678,2,0.0,0.09
105,0,水稻成为东南亚主要粮食作物的自然原因是____ A. 水稻是单位面积产量高的粮食作物 B. 东南亚人口稠密，人们喜欢吃米饭 C. 东南亚具有悠久的水稻种植历史 D. 东南亚具有高温多雨的气候条件 答案：,,C,,C,llama-7b-hf,760,758,2,0.0,0.1
106,0,“蓝蓝的天上白云飘，白去下面马儿跑”，这句歌词描述的乡村聚落类型是____ A. 农村 B. 牧村 C. 渔村 D. 林场 答案：,,C,,C,llama-7b-hf,706,704,2,0.0,0.09
107,0,我国“经济发展的先行官”是____ A. 农业 B. 旅游业 C. 工业 D. 交通运输业 答案：,,C,,C,llama-7b-hf,670,668,2,0.0,0.09
