id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
10,0,一定量的某种理想气体起始温度为T，体积为V，该气体在下面循环过程中经过三个平衡过程：(1) 绝热膨胀到体积为2V，(2)等体变化使温度恢复为T，(3) 等温压缩到原来体积V，则此整个循环过程中____ A. 气体向外界放热 B. 气体对外界作正功 C. 气体内能增加 D. 气体内能减少 答案：,,B,,B,llama-7b-hf,1176,1174,2,0.0,0.17
11,0,半径分别为R和r的两个金属球，相距很远．用一根细长导线将两球连接在一起并使它们带电．在忽略导线的影响下，两球表面的电荷面密度之比σ_R / σ_r为____ A. R / r B. R^2 / r^2 C. r^2 / R^2 D. r/R 答案：,,B,,B,llama-7b-hf,1114,1112,2,0.0,0.15
12,0,有两个相同的容器，容积固定不变，一个盛有氨气，另一个盛有氢气（看成刚性分子的理想气体），它们的压强和温度都相等，现将5J的热量传给氢气，使氢气温度升高，如果使氨气也升高同样的温度，则应向氨气传递热量是：____ A. 6J B. 5J C. 3J D. 2J 答案：,,B,,B,llama-7b-hf,1164,1162,2,0.0,0.17
13,0,关于高斯定理的理解有下面几种说法，其中正确的是____ A. 如果高斯面上E处处为零，则该面内必无电荷 B. 如果高斯面内无电荷，则高斯面上E处处为零 C. 如果高斯面上E处处不为零，则高斯面内必有电荷 D. 如果高斯面内有净电荷，则通过高斯面的电场强度通量必不为零 答案：,,D,,D,llama-7b-hf,1130,1128,2,0.0,0.15
14,0,"两个同心均匀带电球面，半径分别为$R_a$和$R_b $($R_a＜R_b$), 所带电荷分别为$Q_a$和$Q_b$．设某点与球心相距$r$，当$R_a＜r＜R_b$时，该点的电场强度的大小为：____ A. $\frac{1}{4 \pi \varepsilon_0} \cdot \frac{Q_a+Q_b}{r^2}$ B. $\frac{1}{4 \pi \varepsilon_0} \cdot \frac{Q_a-Q_b}{r^2}$ C. $\frac{1}{4 \pi \varepsilon_0} \cdot\left(\frac{Q_a}{r^2}+\frac{Q_b}{R_b^2}\right)$ D. $\frac{1}{4 \pi \varepsilon_0} \cdot \frac{Q_a}{r^2}$ 答案：",,C,,C,llama-7b-hf,1245,1243,2,0.0,0.18
15,0,关于可逆过程和不可逆过程的判断：(1) 可逆热力学过程一定是准静态过程；(2) 准静态过程一定是可逆过程；(3) 不可逆过程就是不能向相反方向进行的过程；(4) 凡有摩擦的过程，一定是不可逆过程。以上四种判断，其中正确的是____ A. (1)、(2)、(3) B. (1)、(2)、(4) C. (2)、(4) D. (1)、(4) 答案：,,C,,C,llama-7b-hf,1166,1164,2,0.0,0.16
16,0,关于静电场中的电位移线，下列说法中，哪一个是正确的？____ A. 起自正电荷，止于负电荷，不形成闭合线，不中断 B. 任何两条电位移线互相平行 C. 起自正自由电荷，止于负自由电荷，任何两条电位移线在无自由电荷的空间不相交 D. 电位移线只出现在有电介质的空间 答案：,,D,,D,llama-7b-hf,1130,1128,2,0.0,0.15
17,0,关于高斯定理，下列说法中哪一个是正确的？____ A. 高斯面内不包围自由电荷，则面上各点电位移矢量D为0 B. 高斯面上处处 D为零，则面内必不存在自由电荷 C. 高斯面的D 通量仅与面内自由电荷有关 D. 以上说法都不正确 答案：,,D,,D,llama-7b-hf,1105,1103,2,0.0,0.17
18,0,有下列几种说法：(1)____ A. 只有(1)、(2)是正确的 B. 只有(1)、(3)是正确的 C. 只有(2)、(3)是正确的 D. 三种说法都是正确的 答案：,,C,,C,llama-7b-hf,1056,1054,2,0.0,0.15
19,0,在牛顿环实验装置中，曲率半径为$R$的平凸透镜与平玻璃扳在中心恰好接触，它们之间充满折射率为$n$的透明介质，垂直入射到牛顿环装置上的平行单色光在真空中的波长为$\lambda$，则反射光形成的干涉条纹中暗环半径$r_k$的表达式____ A. $r_k = \sqrt{k\lambda R}$ B. $r_k=\sqrt{k\lambda R/n}$ C. $r_k=\sqrt{kn\lambda R}$ D. $r_k=\sqrt{\frac{k\lambda}{nR}}$ 答案：,,B,,B,llama-7b-hf,1227,1225,2,0.0,0.18
20,0,一个质点同时在几个力作用下的位移为△r=4i-5j+6k(SI)，其中一个力为恒力F=-3i-5j+9k(SI)，则此力在该位移过程中所作的功为____ A. 67J B. 17J C. 67J D. 91J 答案：,,C,,C,llama-7b-hf,1084,1082,2,0.0,0.15
21,0,由两块玻璃片(n_1=1.75)所形成的空气劈形膜，其一端厚度为零，另一端厚度为0.002cm．现用波长为700nm(1nm=10^{-9}m)的单色平行光，沿入射角为30°角的方向射在膜的上表面，则形成的干涉条纹数为____ A. 27 B. 40 C. 56 D. 100 答案：,,D,,D,llama-7b-hf,1148,1146,2,0.0,0.16
22,0,两个半径相同的金属球，一为空心，一为实心，把两者各自孤立时的电容值加以比较，则____ A. 空心球电容值大 B. 实心球电容值大 C. 两球电容值相等 D. 大小关系无法确定 答案：,,C,,C,llama-7b-hf,1075,1073,2,0.0,0.16
23,0,用X射线照射物质时，可以观察到康普顿效应，即在偏离入射光的各个方向上观察到散射光，这种散射光中____ A. 只包含有与入射光波长相同的成分 B. 既有与入射光波长相同的成分，也有波长变长的成分，波长的变化只与散射方向有关，与散射物质无关 C. 既有与入射光相同的成分，也有波长变长的成分和波长变短的成分，波长的变化既与散射方向有关，也与散射物质有关 D. 只包含着波长变长的成分，其波长的变化只与散射物质有关与散射方向无关 答案：,,C,,C,llama-7b-hf,1275,1273,2,0.0,0.19
24,0,若理想气体的体积为V，压强为p，温度为T，一个分子的质量为m，k为玻尔兹曼常量，R为普适气体常量，则该理想气体的分子数为：____ A. pV / m B. pV / (kT) C. pV / (RT) D. pV / (mT) 答案：,,B,,B,llama-7b-hf,1102,1100,2,0.0,0.16
25,0,关于稳恒电流磁场的磁场强度H，下列几种说法中哪个是正确的？____ A. H仅与传导电流有关 B. 若闭合曲线内没有包围传导电流，则曲线上各点的 H必为零 C. 若闭合曲线上各点 H均为零，则该曲线所包围传导电流的代数和为零 D. 以闭合曲线Ｌ为边缘的任意曲面的 H通量均相等 答案：,,D,,D,llama-7b-hf,1153,1151,2,0.0,0.18
26,0,选无穷远处为电势零点，半径为$R$的导体球带电后，其电势为$U_0$，则球外离球心距离为$r$处的电场强度的大小为____ A. $\frac{R^2 U_0}{r^3}$ B. $\frac{U_0}{R}$ C. $\frac{R U_0}{r^2}$ D. $\frac{U_0}{r}$ 答案：,,A,,A,llama-7b-hf,1116,1114,2,0.0,0.16
27,0,真空中有“孤立的”均匀带电球体和一均匀带电球面，如果它们的半径和所带的电荷都相等．则它们的静电能之间的关系是____ A. 球体的静电能等于球面的静电能 B. 球体的静电能大于球面的静电能 C. 球体的静电能小于球面的静电能 D. 球体内的静电能大于球面内的静电能，球体外的静电能小于球面外的静电能 答案：,,C,,C,llama-7b-hf,1174,1172,2,0.0,0.17
28,0,C1和C2两个电容器，其上分别标明 200 pF(电容量)、500 V(耐压值)和 300 pF、900 V．把它们串连起来在两端加上1000 V电压，则 ____ A. C1被击穿，C2不被击穿 B. C2被击穿，C1不被击穿 C. 两者都被击穿 D. 两者都不被击穿 答案：,,C,,C,llama-7b-hf,1131,1129,2,0.0,0.17
29,0,在水平冰面上以一定速度向东行驶的炮车，向东南（斜向上）方向发射一炮弹，对于炮车和炮弹这一系统，在此过程中（忽略冰面摩擦力及空气阻力）____ A. 总动量守恒 B. 总动量在炮身前进的方向上的分量守恒，其它方向动量不守恒 C. 总动量在水平面上任意方向的分量守恒，竖直方向分量不守恒 D. 总动量在任何方向的分量均不守恒 答案：,,B,,B,llama-7b-hf,1201,1199,2,0.0,0.18
30,0,在康普顿效应实验中，若散射光波长是入射光波长的1.2倍，则散射光光子能量ε与反冲电子动能E_K之比ε/E_K为____ A. 2 B. 3 C. 4 D. 5 答案：,,B,,B,llama-7b-hf,1074,1072,2,0.0,0.15
31,0,设高温热源的热力学温度是低温热源的热力学温度的n倍，则理想气体在一次卡诺循环中，传给低温热源的热量是从高温热源吸取热量的____ A. n倍 B. n-1倍 C. 1/n倍 D. (n+1)/n倍 答案：,,C,,C,llama-7b-hf,1123,1121,2,0.0,0.17
32,0,根据热力学第二定律可知：____ A. 功可以全部转换为热，但热不能全部转换为功 B. 热可以从高温物体传到低温物体，但不能从低温物体传到高温物体 C. 不可逆过程就是不能向相反方向进行的过程 D. 一切自发过程都是不可逆的 答案：,,B,,B,llama-7b-hf,1117,1115,2,0.0,0.17
33,0,当一个带电导体达到静电平衡时：____ A. 表面上电荷密度较大处电势较高 B. 表面曲率较大处电势较高 C. 导体内部的电势比导体表面的电势高 D. 导体内任一点与其表面上任一点的电势差等于零 答案：,,D,,D,llama-7b-hf,1104,1102,2,0.0,0.16
34,0,已知电子的静能为 0.51 MeV，若电子的动能为 0.25 MeV，则它所增加的质量Δm 与静止质量 m0 的比值近似为____ A. 0.1 B. 0.2 C. 0.5 D. 0.9 答案：,,B,,B,llama-7b-hf,1077,1075,2,0.0,0.16
35,0,对于单匝线圈取自感系数的定义式为L =Φ/I．当线圈的几何形状、大小及周围磁介质分布不变，且无铁磁性物质时，若线圈中的电流强度变小，则线圈的自感系数L____ A. 变大，与电流成反比关系 B. 变小 C. 不变 D. 变大，但电流不成反比关系 答案：,,B,,B,llama-7b-hf,1132,1130,2,0.0,0.16
36,0,一个平行板电容器，充电后与电源断开，当用绝缘手柄将电容器两极板间距离拉大，则两极板间的电势差U12、电场强度的大小E、电场能量W将发生如下变化：____ A. U12减小，E减小，W减小 B. U12增大，E增大，W增大 C. U12增大，E不变，W增大 D. U12减小，E不变，W不变 答案：,,B,,B,llama-7b-hf,1161,1159,2,0.0,0.18
37,0,已知一高斯面所包围的体积内电荷代数和∑q=0，则可肯定：____ A. 高斯面上各点场强均为零 B. 穿过高斯面上每一面元的电场强度通量均为零 C. 穿过整个高斯面的电场强度通量为零 D. 以上说法都不对 答案：,,C,,C,llama-7b-hf,1109,1107,2,0.0,0.17
38,0,半径为r的均匀带电球面1，带有电荷q，其外有一同心的半径为R的均匀带电球面2，带有电荷Q，则此两球面之间的电势差U1-U2为：____ A. $\frac{q}{4 \pi \varepsilon_0}\left(\frac{1}{r}-\frac{1}{R}\right)$ B. $\frac{Q}{4 \pi \varepsilon_0}\left(\frac{1}{R}-\frac{1}{r}\right)$ C. $\frac{1}{4 \pi \varepsilon_0}\left(\frac{q}{r}-\frac{Q}{R}\right)$ D. $\frac{q}{4 \pi \varepsilon_0 r}$ 答案：,,B,,B,llama-7b-hf,1187,1185,2,0.0,0.18
39,0,质点沿半径为R的圆周作匀速率运动，每T秒转一圈。在2T时间间隔中，其平均速度大小与平均速率大小分别为____ A. 2pR/T，2pR/T B. 0，2πR/T C. 0，0 D. 2πR/T，0 答案：,,B,,B,llama-7b-hf,1101,1099,2,0.0,0.17
40,0,两块平玻璃构成空气劈形膜，左边为棱边，用单色平行光垂直入射．若上面的平玻璃慢慢地向上平移，则干涉条纹____ A. 向棱边方向平移，条纹间隔变小 B. 向棱边方向平移，条纹间隔变大 C. 向棱边方向平移，条纹间隔不变 D. 向远离棱边的方向平移，条纹间隔不变 答案：,,C,,C,llama-7b-hf,1166,1164,2,0.0,0.16
41,0,在双缝干涉实验中，为使屏上的干涉条纹间距变大，可以采取的办法是____ A. 使屏靠近双缝 B. 使两缝的间距变小 C. 把两个缝的宽度稍微调窄 D. 改用波长较小的单色光源 答案：,,D,,D,llama-7b-hf,1106,1104,2,0.0,0.15
42,0,顺磁物质的磁导率：____ A. 比真空的磁导率略小 B. 比真空的磁导率略大 C. 远小于真空的磁导率 D. 远大于真空的磁导率 答案：,,B,,B,llama-7b-hf,1074,1072,2,0.0,0.15
43,0,有两个大小不相同的金属球，大球直径是小球的两倍，大球带电，小球不带电，两者相距很远．今用细长导线将两者相连，在忽略导线的影响下，大球与小球的带电之比为：____ A. 2 B. 1 C. 1/2 D. 0 答案：,,B,,B,llama-7b-hf,1103,1101,2,0.0,0.17
44,0,下列说法哪一条正确？____ A. 加速度恒定不变时，物体运动方向也不变 B. 平均速率等于平均速度的大小 C. 不管加速度如何，平均速率表达式总可以写成(v1、v2分别为初、末速率)v=(v1+v2)/2 D. 运动物体速率不变时，速度可以变化 答案：,,D,,D,llama-7b-hf,1120,1118,2,0.0,0.16
45,0,在边长为$a$的正方体中心处放置一电荷为$Q$的点电荷，则正方体顶角处的电场强度的大小为：____ A. $\frac{Q}{12 \pi \varepsilon_0 a^2}$ B. $\frac{Q}{6 \pi \varepsilon_0 a^2}$ C. $\frac{Q}{3 \pi \varepsilon_0 a^2}$ D. $\frac{Q}{\pi \varepsilon_0 a^2}$ 答案：,,B,,B,llama-7b-hf,1107,1105,2,0.0,0.17
46,0,一炮弹由于特殊原因在水平飞行过程中，突然炸裂成两块，其中一块作自由下落，则另一块着地点（飞行过程中阻力不计）____ A. 比原来更远 B. 比原来更近 C. 仍和原来一样远 D. 条件不足，不能判定 答案：,,B,,B,llama-7b-hf,1111,1109,2,0.0,0.17
47,0,密立根油滴实验，是利用作用在油滴上的电场力和重力平衡而测量电荷的，其电场由两块带电平行板产生．实验中，半径为$r$、带有两个电子电荷的油滴保持静止时，其所在电场的两块极板的电势差为$U_{12}$．当电势差增加到$4U_{12}$时，半径为$2r$的油滴保持静止，则该油滴所带的电荷为：____ A. $2e$ B. $4e$ C. $8e$ D. $16e$ 答案：,,B,,B,llama-7b-hf,1223,1221,2,0.0,0.19
48,0,一绝热容器被隔板分成两半，一半是真空，另一半是理想气体。若把隔板抽出，气体将进行自由膨胀，达到平衡后____ A. 温度不变，熵增加 B. 温度升高，熵增加 C. 温度降低，熵增加 D. 温度不变，熵不变 答案：,,B,,B,llama-7b-hf,1139,1137,2,0.0,0.17
49,0,在波长为λ的驻波中，两个相邻波腹之间的距离为____ A. λ/4 B. λ/2 C. 3λ/4 D. λ 答案：,,B,,B,llama-7b-hf,1038,1036,2,0.0,0.15
50,0,在标准状态下，若氧气(视为刚性双原子分子的理想气体)和氦气的体积比V1 / V2=1 / 2 ，则其内能之比E1 / E2为：____ A. 3/10 B. 1/2 C. 5/6 D. 5/3 答案：,,B,,B,llama-7b-hf,1082,1080,2,0.0,0.15
51,0,在静电场中，作闭合曲面$S$，若有$\oint_S \vec{D} \cdot \mathrm{d} \vec{S}=0$(式中 $\vec{D}$为电位移矢量)，则$S$面内必定____ A. 既无自由电荷，也无束缚电荷 B. 没有自由电荷 C. 自由电荷和束缚电荷的代数和为零 D. 自由电荷的代数和为零 答案：,,C,,C,llama-7b-hf,1134,1132,2,0.0,0.16
52,0,一束波长为λ的单色光由空气垂直入射到折射率为n的透明薄膜上，透明薄膜放在空气中，要使反射光得到干涉加强，则薄膜最小的厚度为____ A. λ/4 B. λ/(4n) C. λ/2 D. λ/(2n) 答案：,,B,,B,llama-7b-hf,1114,1112,2,0.0,0.15
53,0,如果在空气平行板电容器的两极板间平行地插入一块与极板面积相同的各向同性均匀电介质板，由于该电介质板的插入和它在两极板间的位置不同，对电容器电容的影响为：____ A. 使电容减小，但与介质板相对极板的位置无关 B. 使电容减小，且与介质板相对极板的位置有关 C. 使电容增大，但与介质板相对极板的位置无关 D. 使电容增大，且与介质板相对极板的位置有关 答案：,,B,,B,llama-7b-hf,1241,1239,2,0.0,0.18
54,0,电荷之比为1∶3∶5的三个带同号电荷的小球A、B、C，保持在一条直线上，相互间距离比小球直径大得多．若固定A、C不动，改变Ｂ的位置使B所受电场力为零时， AB与BC的比值为____ A. $5$ B. $\frac{1}{5}$ C. $\sqrt{5}$ D. $\frac{1}{\sqrt{5}}$ 答案：,,C,,C,llama-7b-hf,1126,1124,2,0.0,0.16
55,0,如果某带电体其电荷分布的体密度r 增大为原来的2倍，则其电场的能量变为原来的____ A. 2倍 B. 1/2倍 C. 4倍 D. 1/4倍 答案：,,B,,B,llama-7b-hf,1063,1061,2,0.0,0.16
56,0,一平面简谐波在弹性媒质中传播时，某一时刻媒质中某质元在负的最大位移处，则它的能量是____ A. 动能为零，势能最大 B. 动能为零，势能为零 C. 动能最大，势能最大 D. 动能最大，势能为零 答案：,,C,,C,llama-7b-hf,1116,1114,2,0.0,0.16
57,0,下面列出的真空中静电场的场强公式，其中哪个是正确的？____ A. 点电荷$q$的电场：$\vec{E}=\frac{q}{4 \pi \varepsilon_0 r^2}$. ($r$为点电荷到场点的距离) B. “无限长”均匀带电直线(电荷线密度$\lambda$)的电场：$\vec{E}=\frac{\lambda}{2 \pi \varepsilon_0 r^3} \vec{r}$（$\vec{r}$为带电直线到场点的垂直于直线的矢量） C. “无限大”均匀带电平面(电荷面密度$\sigma$)的电场：$\vec{E}=\frac{\sigma}{2 \varepsilon_0}$ D. 半径为$R$的均匀带电球面(电荷面密度$\sigma$)的电场：$\vec{E}=\frac{\sigma}{2 \varepsilon_0}$( $\vec{r}$为球心到场点的矢量) 答案：,,D,,D,llama-7b-hf,1282,1280,2,0.0,0.17
58,0,电子的质量为$m_e$，电荷为$-e$，绕静止的氢原子核（即质子）作半径为$r$的匀速率圆周运动，则电子的速率为：(式中$k=\frac{1} {4 \pi \varepsilon_0}$ ) ____ A. $e \sqrt{\frac{m_e r}{k}}$ B. $e \sqrt{\frac{k}{m_e r}}$ C. $e \sqrt{\frac{k}{2 m_e r}}$ D. $e \sqrt{\frac{2 k}{m_e r}}$ 答案：,,C,,C,llama-7b-hf,1154,1152,2,0.0,0.15
59,0,一平行板电容器充电后仍与电源连接，若用绝缘手柄将电容器两极板间距离拉大，则极板上的电荷Q、电场强度的大小E和电场能量W将发生如下变化____ A. Q增大，E增大，W增大 B. Q减小，E减小，W减小 C. Q增大，E减小，W增大 D. Q增大，E增大，W减小 答案：,,D,,D,llama-7b-hf,1153,1151,2,0.0,0.18
60,0,在某地发生两件事，静止位于该地的甲测得时间间隔为4s，若相对于甲作匀速直线运动的乙测得时间间隔为5s，则乙相对于甲的运动速度是(c 表示真空中光速)____ A. (4/5) c B. (3/5) c C. (2/5) c D. (1/5) c 答案：,,C,,C,llama-7b-hf,1103,1101,2,0.0,0.17
61,0,若把牛顿环装置(都是用折射率为1.52的玻璃制成的)由空气搬入折射率为1.33的水中，则干涉条纹____ A. 中心暗斑变成亮斑 B. 变疏 C. 变密 D. 间距不变 答案：,,D,,D,llama-7b-hf,1105,1103,2,0.0,0.17
62,0,质量均为$m$，相距为$r_1$的两个电子，由静止开始在电力作用下(忽略重力作用)运动至相距为$r_2$，此时每一个电子的速率为：(式中$k=\frac{1} {4 \pi \varepsilon_0}$ ) ____ A. $\frac{2 k e}{m}\left(\frac{1}{r_1}-\frac{1}{r_2}\right)$ B. $\sqrt{\frac{2 k e}{m}\left(\frac{1}{r_1}-\frac{1}{r_2}\right)}$ C. $e \sqrt{\frac{2 k}{m}\left(\frac{1}{r_1}-\frac{1}{r_2}\right)}$ D. $e \sqrt{\frac{k}{m}\left(\frac{1}{r_1}-\frac{1}{r_2}\right)}$ 答案：,,D,,D,llama-7b-hf,1218,1216,2,0.0,0.16
63,0,将形状完全相同的铜环和木环静止放置，并使通过两环面的磁通量随时间的变化率相等，则不计自感时____ A. 铜环中有感应电动势，木环中无感应电动势 B. 铜环中感应电动势大，木环中感应电动势小 C. 铜环中感应电动势小，木环中感应电动势大 D. 两环中感应电动势相等 答案：,,D,,D,llama-7b-hf,1173,1171,2,0.0,0.18
64,0,在一封闭容器中盛有1 mol氦气(视作理想气体)，这时分子无规则运动的平均自由程仅决定于：____ A. 压强p B. 体积V C. 温度T D. 平均碰撞频率Z 答案：,,D,,D,llama-7b-hf,1091,1089,2,0.0,0.17
65,0,质点作曲线运动，r表示位置矢量，v表示速度，a表示加速度，S表示路程，a表示切向加速度，下列表达式中(1)dv/dt=a；(2)dr/dt=v；(3)dS/dt=v，(4) |dv/dt|=a____ A. 只有(1)、(4)是对的 B. 只有(2)、(4)是对的 C. 只有(2)是对的 D. 只有(3)是对的 答案：,,C,,C,llama-7b-hf,1129,1127,2,0.0,0.17
66,0,两个同心薄金属球壳，半径分别为R1和R2 (R2 > R1 )，若分别带上电荷q1和q2，则两者的电势分别为U1和U2  (选无穷远处为电势零点)．现用导线将两球壳相连接，则它们的电势为____ A. U1 B. U2 C. U1+U2 D. 0.5(U1+U2) 答案：,,C,,C,llama-7b-hf,1135,1133,2,0.0,0.17
67,0,以下一些材料的逸出功为：铍3.9eV；钯5.0eV；铯1.9eV；钨4.5eV。今要制造能在可见光(频率范围为3.9×10^14Hz~7.5×10^14Hz)下工作的光电管，在这些材料中应选____ A. 钨 B. 钯 C. 铯 D. 铍 答案：,,C,,C,llama-7b-hf,1124,1122,2,0.0,0.16
68,0,沿着相反方向传播的两列相干波，其表达式为$y_1=A \cos 2 \pi(v t-x / \lambda)$和$y_2=A \cos 2 \pi(v t+x / \lambda)$。叠加后形成的驻波中，波节的位置坐标为：（选项中的$k = 0，1，2，3$ …）____ A. $x= \pm k \lambda$ B. $x= \pm k \lambda$ C. $x=\pm 0.5(2k+1)λ$ D. $x=\pm 0.25(2k+1)λ$ 答案：,,C,,C,llama-7b-hf,1158,1156,2,0.0,0.16
69,0,气缸内盛有一定量的氢气(可视作理想气体)，当温度不变而压强增大一倍时，氢气分子的平均碰撞频率 Z和平均自由程λ 的变化情况是：____ A. Z和λ都增大一倍 B. Z和λ都减小为原来的一半 C. Z增大一倍而λ减为原来的一半 D. Z减为原来的一半而λ增大一倍 答案：,,C,,C,llama-7b-hf,1165,1163,2,0.0,0.18
70,0,一平面简谐波沿x轴负方向传播。已知$x = b$处质点的振动方程为： $y=A \cos \left(\omega t+\phi_0\right)$，波速为$u$，则波的表达式为：____ A. $y=A \cos \left[\omega t+\frac{b+x}{u}+\phi_0\right]$ B. $y=A \cos \left\{\omega\left[t-\frac{b+x}{u}\right]+\phi_0\right\}$ C. $y=A \cos \left\{\omega\left[t+\frac{x-b}{u}\right]+\phi_0\right\}$ D. $y=A \cos \left\{\omega\left[t+\frac{b-x}{u}\right]+\phi_0\right\}$ 答案：,,D,,D,llama-7b-hf,1195,1193,2,0.0,0.18
71,0,在一个孤立的导体球壳内，若在偏离球中心处放一个点电荷，则在球壳内、外表面上将出现感应电荷，其分布将是：____ A. 内表面均匀，外表面也均匀 B. 内表面不均匀，外表面均匀 C. 内表面均匀，外表面不均匀 D. 内表面不均匀，外表面也不均匀 答案：,,B,,B,llama-7b-hf,1144,1142,2,0.0,0.16
72,0,某核电站年发电量为 100 亿度，它等于 36×1015 J 的能量，如果这是由核材料的全部静止能转化产生的，则需要消耗的核材料的质量为：____ A. 0.4kg B. 0.8kg C. (1/12)×10^7kg D. 12×10^7kg 答案：,,C,,C,llama-7b-hf,1114,1112,2,0.0,0.15
73,0,一个电子运动速度 v = 0.99c，它的动能是：(电子的静止能量为 0.51 MeV)____ A. 4.0MeV B. 3.5MeV C. 3.1MeV D. 2.5MeV 答案：,,C,,C,llama-7b-hf,1059,1057,2,0.0,0.16
74,0,一简谐横波沿Ox轴传播。若Ox轴上P1和P2两点相距λ/8（其中λ 为该波的波长），则在波的传播过程中，这两点振动速度的____ A. 方向总是相同 B. 方向总是相反 C. 方向有时相同，有时相反 D. 大小总是不相等 答案：,,C,,C,llama-7b-hf,1111,1109,2,0.0,0.17
75,0,质量一定的理想气体，从相同状态出发，分别经历等温过程、等压过程和绝热过程，使其体积增加一倍。那么气体温度的改变(绝对值)在____ A. 绝热过程中最大，等压过程中最小 B. 绝热过程中最大，等温过程中最小 C. 等压过程中最大，绝热过程中最小 D. 等压过程中最大，等温过程中最小 答案：,,B,,B,llama-7b-hf,1166,1164,2,0.0,0.17
