id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
23,0,把人类社会之外的某种神秘精神当作社会发展、人的命运的决定和支配力量，这种看法属于____ A. 朴素唯物主义 B. 教条主义 C. 经验主义 D. 历史观上的客观唯心主义 答案：,,C,,C,llama-7b-hf,821,819,2,0.0,0.11
24,0,垄断资本主义时期占统治地位的金融资本是____ A. 各个银行资本溶合成长的资本 B. 银行垄断资本和工业垄断资本溶合成长的资本 C. 私人垄断资本 D. 私人垄断资本和国家垄断资本溶和成长的资本 答案：,,B,,B,llama-7b-hf,864,862,2,0.0,0.11
25,0,唯物辩证法认为，主观辩证法是____ A. 头脑中产生的 B. 对客观辩证法的反映 C. “绝对观念”固有的 D. 从书本上学来的 答案：,,C,,C,llama-7b-hf,808,806,2,0.0,0.11
26,0,哲学为具体科学的研究提供____ A. 一般方法 B. 经验材料 C. 理论结论 D. 具体方法 答案：,,C,,C,llama-7b-hf,778,776,2,0.0,0.1
27,0,下例命题中，正确阐述了实践的含义的是____ A. 实践是个人的日常生活活动 B. 实践是主观创造客观的活动 C. 实践是主体应付环境的活动 D. 实践是主体改造和探索客体的活动 答案：,,B,,B,llama-7b-hf,827,825,2,0.0,0.11
28,0,物质的唯一特性是它的____ A. 运动的绝对性 B. 存在性 C. 客观实在性 D. 实物性 答案：,,C,,C,llama-7b-hf,769,767,2,0.0,0.1
29,0,在认识中坚持反映论的原则是____ A. 是一切唯物主义的观点 B. 只是机械唯物主义的观点 C. 只是辩证唯物主义的观点 D. 是唯心主义的观点 答案：,,C,,C,llama-7b-hf,815,813,2,0.0,0.11
30,0,在一个社会里占统治地位的意识形态是____ A. 大多数赞成的意识形态 B. 历史创造者的意识形态 C. 统治阶级的意识形态 D. 被统治阶级的意识形态 答案：,,C,,C,llama-7b-hf,812,810,2,0.0,0.11
31,0,恩格斯指出，对不可知论最令人信服的驳斥是____ A. 物质 B. 意志 C. 实践 D. 认识 答案：,,C,,C,llama-7b-hf,774,772,2,0.0,0.1
32,0,把理、理念、宇宙精神、绝对观念等某种脱离个人的精神变为独立的存在，并把它作为世界的本原和万物的创造者。这种哲学观属于____ A. 主观唯心主义 B. 客观唯心主义 C. 唯意志主义 D. 存在主义 答案：,,C,,C,llama-7b-hf,853,851,2,0.0,0.12
33,0,意识的反作用或能动性，从根本上说是____ A. 对客观世界的改造 B. 对客观世界的反映 C. 对人类自身的改造 D. 正确发挥意识的主观能动性 答案：,,C,,C,llama-7b-hf,799,797,2,0.0,0.11
34,0,爱因斯坦的相对论揭示的是____ A. 时间、空间可以离开物质自己运动 B. 时间，空间不随物质运动的速度而变化 C. 时间、空间是主观精神的表现形式 D. 时间、空间与物质运动不可分 答案：,,C,,C,llama-7b-hf,828,826,2,0.0,0.11
35,0,在物质和运动的关系问题上，形而上学和唯心主义的共同错误为____ A. 设想没有运动的物质 B. 设想没有物质的运动 C. 仅把运动和某些具体物质形态联系起来 D. 把物质和运动完全割裂开来 答案：,,C,,C,llama-7b-hf,835,833,2,0.0,0.12
36,0,当代西方哲学的主要思潮是____ A. 唯物主义和唯心主义 B. 辩证法和形而上学 C. 可知论和不可知论 D. 科学主义和人本主义 答案：,,B,,B,llama-7b-hf,794,792,2,0.0,0.1
37,0,享乐主义是____ A. 现代社会高消费的价值观 B. 剥削阶级腐朽、颓废的价值观 C. 把生命置于首要地位的价值观 D. 人类共同追求的价值观 答案：,,B,,B,llama-7b-hf,824,822,2,0.0,0.11
38,0,认识主体是指____ A. 有生命有感觉能力的人 B. 从事一定活动的人 C. 从事社会实践活动的人 D. 具有主观思想的人 答案：,,C,,C,llama-7b-hf,786,784,2,0.0,0.1
39,0,实现价值的唯一途径是____ A. 树立正确的价值观 B. 价值实践 C. 符合社会基本的价值目标 D. 从自身实际条件出发 答案：,,C,,C,llama-7b-hf,796,794,2,0.0,0.11
40,0,“人的智力是按照人如何学会改造自然界而发展的。”这句话说明____ A. 实践是认识的来源 B. 实践是认识发展的动力 C. 实践是认识的目的 D. 实践是检验认识正确与否的标准 答案：,,C,,C,llama-7b-hf,827,825,2,0.0,0.11
41,0,蜘蛛织网，蜜蜂筑巢，都是很精致的活动，但这不是实践，因为他们的活动不符合____ A. 实践的客观性原理 B. 实践是社会性活动的原理 C. 实践是有目的有意识的活动的原理 D. 认识反作用于实践的原理 答案：,,C,,C,llama-7b-hf,851,849,2,0.0,0.12
42,0,把真理归结为多数人公认的观点，其性质是____ A. 辩证法的 B. 折衷主义的 C. 唯物主义的 D. 多元论的 答案：,,C,,C,llama-7b-hf,789,787,2,0.0,0.11
43,0,“静者，动之静也”的观点是____ A. 否认静止的相对性 B. 否认运动的绝对性 C. 认为静止是不存在的 D. 认为静止是运动的特殊状态 答案：,,B,,B,llama-7b-hf,798,796,2,0.0,0.11
44,0,哲学的基本问题是____ A. 物质和运动的关系问题 B. 可知论和不可知论的关系问题 C. 思维和存在的关系问题 D. 理论和实践的关系问题 答案：,,C,,C,llama-7b-hf,797,795,2,0.0,0.11
45,0,真理的客观性是指____ A. 真理可以脱离人类而存在 B. 真理的内容是客观的 C. 真理是永恒不变的 D. 真理的形式是客观的 答案：,,B,,B,llama-7b-hf,789,787,2,0.0,0.11
46,0,社会主义生产关系的基础是____ A. 按劳分配制度 B. 劳动者的互助合作关系 C. 共产主义的劳动态度 D. 生产资料公有制 答案：,,B,,B,llama-7b-hf,794,792,2,0.0,0.1
47,0,规律的客观性是指____ A. 客观事物存在的客观性 B. 一切规律都同人的活动无关 C. 规律是不以人的意志为转移的 D. 规律是人难以认识和利用的 答案：,,B,,B,llama-7b-hf,813,811,2,0.0,0.11
48,0,要从战略上调整国民经济布局，对关系国民经济命脉的重要行业和关键领域，国有经济必须占据支配地位，在其他领域，可以通过资产重组的结构调格，提高国产资产的整体质量。这一论断突出体现了____ A. 矛盾是事物变化发展原因的道理 B. 事物的变化发展都是量变与质变相统一的观点 C. 感性认识必须上升到理性认识 D. 两点论与重点论相统一的方法论 答案：,,B,,B,llama-7b-hf,951,949,2,0.0,0.14
49,0,所谓抽象的人性论是指____ A. 一种对人类共同人性的科学抽象的理论 B. 否认人的社会性的关于人的本质的唯心主义理论 C. 一秸否认人的共性的错误理论 D. 一种资产阶级哲学独创的理论 答案：,,B,,B,llama-7b-hf,842,840,2,0.0,0.11
50,0,唯物辩证法认为，在原因和结果的关系问题上，结果是指____ A. 引起一定现象的现象 B. 先于某种现象的现象 C. 被一定现象所引起的现象 D. 后于某种现象的现象 答案：,,C,,C,llama-7b-hf,805,803,2,0.0,0.11
51,0,人类区别于动物界的根本特征是____ A. 人类的活动具有社会性 B. 能影响周围环境的改变 C. 人有语言 D. 人能在人脑支配下进行活动 答案：,,B,,B,llama-7b-hf,798,796,2,0.0,0.11
52,0,“抓住机遇，迎接挑战”体现的哲理是____ A. 要重视外因的作用 B. 要其现内因的作用 C. 要重视主观和客观的统一 D. 要重视外因通过内因作用 答案：,,B,,B,llama-7b-hf,805,803,2,0.0,0.11
53,0,规律是____ A. 事物和现象之间的内存的、本质的必然的联系 B. 事物和现象之间的外在的、偶然的间接的联系 C. 事物和现象之间的直接的、表面的可能性联系 D. 事物和现象之间的人为的、形式的非本质联系 答案：,,B,,B,llama-7b-hf,825,823,2,0.0,0.11
54,0,认识过程的第二次飞跃是指____ A. 从实践到感性认识的飞跃 B. 从感性认识到理性认识的飞跃 C. 从理性认识到实践的飞跃 D. 从实践到理性认识的飞跃 答案：,,B,,B,llama-7b-hf,832,830,2,0.0,0.11
55,0,马克思主义活的灵魂，就在于____ A. 从整体到特殊再到整体 B. 从实践到感觉再到实践 C. 具体地分析具体的情况 D. 从否定到肯定再到否定 答案：,,C,,C,llama-7b-hf,813,811,2,0.0,0.11
56,0,当代自然科学的发展日新月异，新的研究成果层出不穷。从根本上说，这是由____ A. 科学家的聪明才智决定的 B. 正确的科技政策决定的 C. 环境和资源的状况决定的 D. 生产实践的需要决定的 答案：,,C,,C,llama-7b-hf,838,836,2,0.0,0.11
57,0,社会历史观的基本问题是____ A. 经济基础和上层建筑的关系问题 B. 生产力和生产关系之间的关系问题 C. 社会存在和社会意识的关系问题 D. 人民群众和杰出人物的关系问题 答案：,,C,,C,llama-7b-hf,822,820,2,0.0,0.11
58,0,货币转化为资本的决定性条件是____ A. 劳动产品成为商品 B. 生产资料成为商品 C. 劳动力成为商品 D. 资本家手中集中了大量货币 答案：,,C,,C,llama-7b-hf,805,803,2,0.0,0.11
59,0,阶级划分____ A. 归根到底是生产力发展水平决定的 B. 的惟一根据是生产资料占有关系的不同 C. 最根本的是根据取得社会财富的不同方式 D. 主要是根据在社会劳动组织所起作用不同 答案：,,C,,C,llama-7b-hf,832,830,2,0.0,0.11
60,0,理性认识高于感性认识，因为____ A. 理性认识可靠，感性认识不可靠 B. 理性认识是对事物本质的把握，感性认识是对事物现象的认识 C. 理性认识是绝对的，感性认识是相对的 D. 理性认识是与经验无关的的人的抽象思维的产物，感性认识只是人本能的反映 答案：,,C,,C,llama-7b-hf,891,889,2,0.0,0.12
61,0,我国现阶段的主要矛盾是____ A. 工人阶级和资产阶级的矛盾 B. 坚持四项基本原则和搞资产阶级自由化之间的矛盾 C. 社会主义道路和资本主义道路之间的矛盾 D. 人民日益增长的物质文化需要同落后的生产力之间的矛盾 答案：,,C,,C,llama-7b-hf,878,876,2,0.0,0.11
62,0,实践和认识的关系是____ A. 感性认识与理性认识的关系 B. 决定作用和反作用的关系 C. 物质和意识的关系 D. 主体和客体的关系 答案：,,B,,B,llama-7b-hf,796,794,2,0.0,0.11
63,0,一个完整的认识过程是____ A. 由实践到认识 B. 由感性认识到理性认识 C. 由认识到实践 D. 由实践到认识，再由认识到实践 答案：,,B,,B,llama-7b-hf,804,802,2,0.0,0.11
64,0,“有一百个读者，就有一百个哈姆雷特。”这句名言表明____ A. 人们对同一客观事物的认识，有正确和错误之分 B. 客观条件是制约人们认识的决定因素 C. 由于多方面的主观原因，人们对同一客观事物的认识会有所不同 D. 人们无法真正认识客观事物的本质 答案：,,C,,C,llama-7b-hf,873,871,2,0.0,0.12
65,0,划分两种历史观的根本标准是____ A. 是否承认人类社会的内部矛盾 B. 是否承认阶级斗争在社会发展中的决定作用 C. 是否承认社会存在决定社会意识 D. 是否承认国家是阶级矛盾不可调和的产物 答案：,,C,,C,llama-7b-hf,853,851,2,0.0,0.12
66,0,社会经济形态的发展是一种自然历史过程，这个观点是____ A. 辩证法的正确观点 B. 机械唯物主义的错误观点 C. 形而上学唯物主义的错误观点 D. 历史唯物主义的正确观点 答案：,,C,,C,llama-7b-hf,831,829,2,0.0,0.11
67,0,研究社会资本再生产的核心内容是____ A. 剩余价值的产生问题 B. 资本积累的实质问题 C. 资本运动的形式问题 D. 社会总产品的实现问题 答案：,,C,,C,llama-7b-hf,812,810,2,0.0,0.11
68,0,毛泽东同志说：“马克思主义哲学认为十分重要的问题，不在于懂得了客观世界的规律性，因而能够解释世界，而在于拿了这种对于客观规律性的认识去能动地改造世界。”这段话强调的是____ A. 认识的根本任务是透过现象，抓住事物的本质和规律 B. 认识的最终目的是指导实践，改造世界 C. 改造世界是第一性的，认识世界是第二性的 D. 懂得了客观事物的规律性，就能在改造世界中获得成功 答案：,,B,,B,llama-7b-hf,958,956,2,0.0,0.13
69,0,实现主观与客观、理论与实践相统一的基础与途径是____ A. 客观事物 B. 主观认识 C. 科学理论 D. 社会实践 答案：,,B,,B,llama-7b-hf,795,793,2,0.0,0.11
70,0,认识有待深化．认识的感性阶段有待发展到理性阶段．这是认识论的____ A. 唯物论 B. 辩证法 C. 可知诊 D. 无限论 答案：,,B,,B,llama-7b-hf,808,806,2,0.0,0.11
71,0,相对主义运动观认为____ A. 静止是运动的特殊状态 B. 运动和物质是不可分割的 C. 运动的形式是多样的 D. 只存在绝对运动而无静止 答案：,,C,,C,llama-7b-hf,796,794,2,0.0,0.11
72,0,马克思主义认识论的首要的和基本的观点是____ A. 唯物主义的观点 B. 联系的观点 C. 发展变化的观点 D. 实践的观点 答案：,,B,,B,llama-7b-hf,793,791,2,0.0,0.11
73,0,辩证法同形而上学的斗争是____ A. 又一个哲学的基本问题 B. 唯物主义同唯心主义斗争的表现形式 C. 从属于唯物主义同唯心主义的斗争，并同这种斗争交织在一起的 D. 高于唯物主义同唯心主义斗争的 答案：,,C,,C,llama-7b-hf,854,852,2,0.0,0.11
74,0,自由王国作为历史观的范畴是____ A. 泛指人的自由 B. 指人们完全认识了社会历史的客观规律而获得了自由 C. 指人们摆脱了社会历史的客观必然性的制约而获得了自由 D. 指人们摆脱了盲目必然性的奴役，成为自己社会关系的主人 答案：,,C,,C,llama-7b-hf,867,865,2,0.0,0.12
75,0,国家的起源是____ A. 阶级矛盾调和的产物 B. 由人们相互订立契约而形成的 C. 阶级矛盾不可调和的产物和表现 D. 一部分人对另一部分人使用暴力的产物 答案：,,B,,B,llama-7b-hf,825,823,2,0.0,0.11
76,0,关于事物矛盾问题的精髓是____ A. 具体问题具体分析 B. 矛盾的共性和个性、绝对和相对的关系 C. 解放思想，实事求是 D. 主要矛盾和非主要矛盾的关系 答案：,,B,,B,llama-7b-hf,819,817,2,0.0,0.11
77,0,历史唯心主义的本质在于它肯定____ A. 社会意识是历史的决定力量 B. 人类的精神力量 C. 杰出个人的重大历史作用 D. 人们对理想的追求 答案：,,C,,C,llama-7b-hf,808,806,2,0.0,0.11
78,0,唯物主义认识论与唯心主义认识论的根本区别在于____ A. 前者是直观反映论，后者是能动反映论 B. 前者坚持可知论，后者坚持不可知论 C. 前者坚持从物到思想感性的认识路线，后者坚持从思想到物的认识路线 D. 前者是经验主义，后者是教条主义 答案：,,C,,C,llama-7b-hf,877,875,2,0.0,0.12
79,0,把世界看作是从来如此、始终不变的自然界，人不过是从属于自然的一部分。这是____ A. 客观唯心主义观点 B. 形而上学、唯心主义观点 C. 形而上学唯物主义观点 D. 一切唯物主义观点 答案：,,C,,C,llama-7b-hf,827,825,2,0.0,0.11
80,0,五种社会形态划分法的根据主要是____ A. 生产关系的不同性质 B. 社会主体的人的发展情况 C. 社会的阶级关系 D. 生产力发展水平 答案：,,B,,B,llama-7b-hf,795,793,2,0.0,0.11
81,0,社会革命和社会改革、阶级社会的阶级斗争都属于____ A. 生产实践 B. 处理和变革人与人的社会关系的实践 C. 科学实验 D. 处理人和自然之间关系的实践 答案：,,B,,B,llama-7b-hf,819,817,2,0.0,0.11
82,0,否定之否定仿佛是向出发点的复归，这是____ A. 形而上学观点 B. 折衷主义观点 C. 辨证法观点 D. 诡辩论观点 答案：,,C,,C,llama-7b-hf,800,798,2,0.0,0.11
83,0,马克思主义哲学的理论来源是____ A. 古希腊朴素唯物主义哲学 B. 17世纪英国唯物主义哲学 C. 18世纪法国唯物主义哲学 D. 19世纪德国古典哲学 答案：,,B,,B,llama-7b-hf,818,816,2,0.0,0.11
84,0,真理的客观性是指____ A. 它是独立于人们意识之外的客观实在 B. 它的内容不依赖于人、不依赖于主体和不依赖人类 C. 它是自然界规律 D. 它是社会规律 答案：,,B,,B,llama-7b-hf,827,825,2,0.0,0.11
85,0,上层建筑对社会发展作用的性质决定于____ A. 它所服务的经济基础的性质 B. 它是否同自己的经济基础相适合 C. 它是否反映统治阶级的利益 D. 它是否有利于公有制的巩固和发展 答案：,,C,,C,llama-7b-hf,844,842,2,0.0,0.11
86,0,社会形态更替的主要原因应当从____ A. 地理环境中去寻找 B. 意识形态中去寻找 C. 上层建筑中去寻找 D. 生产方式中去寻找 答案：,,B,,B,llama-7b-hf,808,806,2,0.0,0.11
87,0,唯物辩证法的总特征是____ A. 联系的观点和发展的观点 B. 运动和静止辩证统一的观点 C. 物质第一性、意识第二性的观点 D. 对立统一的观点 答案：,,B,,B,llama-7b-hf,816,814,2,0.0,0.11
88,0,“有用就是真理”的命题是____ A. 辩证唯物主义的观点 B. 形而上学唯物主义的观点 C. 庸俗唯物主义的观点 D. 唯心主义的实用主义观点 答案：,,B,,B,llama-7b-hf,808,806,2,0.0,0.11
89,0,社会发展的最终决定力量是____ A. 经济基础 B. 生产方式 C. 科学文化 D. 精神文明 答案：,,C,,C,llama-7b-hf,772,770,2,0.0,0.1
90,0,设想脱离运动的物质必然导致____ A. 客观唯心主义观点 B. 形而上学观点 C. 庸俗唯物主义观点 D. 主观唯心主义观点 答案：,,B,,B,llama-7b-hf,805,803,2,0.0,0.11
91,0,物质从一般反映特性到人类意识产生所经历的三个决定性环节是____ A. 概念、判断、推理 B. 实践、感性认识、理性认识 C. 客体、主体、客体 D. 低等生物的刺激感应性、动物的感觉和心理、人类的意识 答案：,,C,,C,llama-7b-hf,857,855,2,0.0,0.12
92,0,在多种矛盾中起主导作用、居支配地位的矛盾是____ A. 特殊矛盾 B. 主要矛盾 C. 内部矛盾 D. 外部矛盾 答案：,,B,,B,llama-7b-hf,795,793,2,0.0,0.11
93,0,社会存在____ A. 是社会生活的精神方面的总和 B. 是社会物质生活条件的总和 C. 是占统治地位的生产关系的总和 D. 就是指社会环境 答案：,,C,,C,llama-7b-hf,800,798,2,0.0,0.11
94,0,矛盾是指____ A. 事物内部对立着的两个方面的相互对立，相互排斥的关系 B. 事物内部对立着的两个方面的相互依赖、相互统一、相互渗透的关系 C. 事物内部或事物之间对立双方相互依存、相互排斥的关系 D. 如“卖矛又卖盾”故事中的那样完全不相容的两个东西 答案：,,B,,B,llama-7b-hf,890,888,2,0.0,0.11
95,0,人们占有感性材料的报本途径是____ A. 充分发挥主观能动性 B. 参加社会实践 C. 开动脑筋，善于观察，勤于思考 D. 运用科学的思维方法 答案：,,C,,C,llama-7b-hf,820,818,2,0.0,0.11
96,0,唯物辩证法的核心是____ A. 对立统一规律、质量互变规律、否定之否定规律 B. 对立统一规律 C. 系统规律 D. 否定之否定规律 答案：,,B,,B,llama-7b-hf,815,813,2,0.0,0.11
97,0,公孙龙的“白马非马”之说的错误在于它割裂了____ A. 矛盾的普遍性和特珠性的关系 B. 矛盾的同一性和斗争性的关系 C. 主要矛盾与非主要矛盾的关系 D. 矛盾的主要方面和次要方面的关系 答案：,,C,,C,llama-7b-hf,847,845,2,0.0,0.12
98,0,人的价值的最显著特点在于____ A. 人在价值关系中既可以是客体，又可以是主体的二重性 B. 在价值关系中只能作为客体 C. 在价值关系中只能作为主体 D. 只具有通过自身的实践活动满足自身和他人需要的特性 答案：,,C,,C,llama-7b-hf,836,834,2,0.0,0.11
99,0,实践之所以是检验真理的唯一标准是由____ A. 实践的历史性和不确定性决定的 B. 实践的有条件性和相对性决定的 C. 真理的本性和实践的特点决定的 D. 真理的相对性和绝对性决定的 答案：,,B,,B,llama-7b-hf,832,830,2,0.0,0.11
100,0,“我的观点是把经济和社会形态的发展理解为一种自然史的过程。”这种观点____ A. 是把社会和自然界等同的自然主义 B. 表明社会的发展不同于自然界的发展 C. 揭示了社会本质上是和自然界一样的合乎规律的过程 D. 属于用自然科学考察社会的机械唯物论 答案：,,C,,C,llama-7b-hf,867,865,2,0.0,0.12
101,0,“司马光破缸”的故事是说司马光小时侯看到一小孩掉进水缸后，他没有按常规让人脱离水，而是打破水缸，尽快让水脱离人。这一故事给我们的哲学启示是____ A. 想问题、办事情要学会抓主要矛盾 B. 外因在一定条件下对事物发展起决定作用 C. 只要打破常规，有创新精神，就能成功地改造世界 D. 做任何事情都要具体问题具体分析 答案：,,C,,C,llama-7b-hf,933,931,2,0.0,0.14
102,0,否定方面是指____ A. 保持事物自己存在的方面 B. 促使事物走向死亡的方面 C. 事物内部好的方面 D. 事物内部坏的方面 答案：,,B,,B,llama-7b-hf,786,784,2,0.0,0.1
103,0,“防微杜渐”体现的哲学道理是____ A. 对立统一规律的原理 B. 质量互变规律的原理 C. 否定之否定规律的原理 D. 矛盾的同一性和斗争关系的原理 答案：,,C,,C,llama-7b-hf,820,818,2,0.0,0.11
104,0,真理一元论就是指对于一个确定的对象____ A. 只能有一种认识 B. 正确的认识只有一个 C. 正确的认识只能一次获得 D. 用同一种方法获得的认识 答案：,,C,,C,llama-7b-hf,797,795,2,0.0,0.11
105,0,划分唯物主义和唯心主义的标准，即是否承认____ A. 世界的运动和发展 B. 世界的统一性 C. 思维和存在的关系中存在是第一性 D. 世界的可知性 答案：,,C,,C,llama-7b-hf,801,799,2,0.0,0.11
106,0,实践是检验真理的唯一标准是____ A. 绝对确定的 B. 纯属不确定的 C. 既是确定的，又是不确定的 D. 既是历史的，又是逻辑的 答案：,,C,,C,llama-7b-hf,807,805,2,0.0,0.11
107,0,社会进步的必然趋势是由____ A. “理性”的发展所决定的 B. 领袖人物的正确领导所决定的 C. 大多数人的意志所决定的 D. 社会基本矛盾运动所决定的 答案：,,C,,C,llama-7b-hf,813,811,2,0.0,0.11
108,0,理解全部社会历史的钥匙是____ A. 阶级斗争 B. 生产方式 C. 劳动实践 D. 生产工具 答案：,,C,,C,llama-7b-hf,784,782,2,0.0,0.11
109,0,时有风吹幡动。一僧曰风动，一僧曰幡动，议论不己。慧能曰：“不是风动，不是幡动，仁者心动。”慧能观点的根本错误在于____ A. 否认了运动是物质的根本居性 B. 否认了运动具有客观规律性 C. 否认了运动的绝对性 D. 否认了物质是意识的根源 答案：,,C,,C,llama-7b-hf,887,885,2,0.0,0.12
110,0,“学而不思则罔”说明____ A. 感性认识是认识的低级阶段，理性认识才是高级阶段 B. 感性认识是对事物外表的反映，不能认识事物 C. 通过思维对感性材料进行加工制作是由感性认识上升到理性认识不可缺少的条件 D. 人们只要思维，就能产生理性认识 答案：,,C,,C,llama-7b-hf,885,883,2,0.0,0.12
111,0,作为社会物质生活条件的地理环境，指的是____ A. 全部自然界 B. 劳动资料 C. 直接影响生产力发展的自然条件 D. 人类生存和发展所依赖的各种自然条件的总和 答案：,,C,,C,llama-7b-hf,816,814,2,0.0,0.11
112,0,实践是认识真理的基础表明____ A. 一切认识都要直接参加实践才能获得 B. 一切认识归根到底是从实践中获得的 C. 直接认识来自实践，间接知识不来自实践 D. 只要参加实践就能获得正确认识 答案：,,B,,B,llama-7b-hf,838,836,2,0.0,0.11
113,0,阶级社会发展的直接动力是____ A. 阶级斗争 B. 社会基本矛盾 C. 人民群众 D. 统治阶级 答案：,,B,,B,llama-7b-hf,784,782,2,0.0,0.11
114,0,马克思主义哲学是整个马克思主义理论的____ A. 主要内容 B. 理论基础 C. 核心部分 D. 实质和灵魂 答案：,,C,,C,llama-7b-hf,785,783,2,0.0,0.11
