id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
14,0,操作系统对于带有预读的字符块读入采用____方式。 A. 同步读 B. 延迟读 C. 异步读 D. 重复读 答案：,,C,,C,llama-7b-hf,596,594,2,0.0,0.07
15,0,父进程刚执行了系统调用fork创建一个子进程后，这个子进程的初始状态为____。 A. 创建状态 B. 睡眠状态 C. 就绪状态 D. 等待状态 答案：,,C,,C,llama-7b-hf,597,595,2,0.0,0.08
16,0,在Unix中超级网络服务监控进程管理的服务项目是在系统配置文件____中设定的。 A. /etc/inetd.conf B. /etc/networks C. /etc/services D. /etc/protocols 答案：,,C,,C,llama-7b-hf,590,588,2,0.0,0.08
17,0,Unix的初始化程序要扫描____文件。 A. inittab B. passwd C. hosts D. services 答案：,,C,,C,llama-7b-hf,554,552,2,0.0,0.07
18,0,系统出现死锁的原因是____。 A. 计算机系统发生了重大故障 B. 系统中所有的进程都被封锁了 C. 若干进程因竞争资源而无休止地等待着，不释放已占有的资源 D. 进程同时申请的资源数大大超过资源总数 答案：,,C,,C,llama-7b-hf,650,648,2,0.0,0.09
19,0,在进行作业调度时，要想兼顾作业等待时间和计算时间，应选取____。 A. 均衡调度算法 B. 短作业优先调度算法 C. 先来先服务算法 D. 最高响应比优先算法 答案：,,C,,C,llama-7b-hf,611,609,2,0.0,0.08
20,0,操作系统设置____，用来记录计算机系统所配置的独占设备类型、台数和分配情况。 A. 设备分配表 B. 设备类表 C. 设备表 D. 设备控制表 答案：,,C,,C,llama-7b-hf,601,599,2,0.0,0.08
21,0,一个采用单纯二级索引的文件系统，文件块大小为4KB，文件块地址用4字节表示，则能管理的最大文件是____。 A. 8GB B. 4GB C. 2GB D. 1GB 答案：,,C,,C,llama-7b-hf,599,597,2,0.0,0.08
22,0,下列机构中不能用于进程间数据通信的是____。 A. 消息 B. 共享存储区 C. 信号量 D. 管道 答案：,,C,,C,llama-7b-hf,568,566,2,0.0,0.07
23,0,Shell的上一命令的返回状态变量是____。 A. $？ B. $$ C. $! D. $- 答案：,,,,$,llama-7b-hf,550,548,2,0.0,0.07
24,0,根据作业在本次分配到的内存起始地址将目标代码装到指定内存地址中，并修改所有有关地址部分的值的方法称为____方式。 A. 固定定位 B. 静态重定位 C. 动态重定位 D. 单一连续重定位 答案：,,C,,C,llama-7b-hf,613,611,2,0.0,0.08
25,0,在Unix系统中，核心发现了可能更适合占用处理机的进程，设置了强迫调度标志____。 A. runout B. runin C. runrun D. flag 答案：,,B,,B,llama-7b-hf,582,580,2,0.0,0.07
26,0,采用动态重定位技术优点之一是____。 A. 在程序执行期间可动态地变换映像在内存空间的地址 B. 程序在执行前就可决定装入内存的地址 C. 能用软件实施地址变换 D. 动态重定位的程序占用的内存资源较少 答案：,,C,,C,llama-7b-hf,639,637,2,0.0,0.08
27,0,如果用户对目录/temp只有x（执行）权限，那么该用户不能进行的操作为____。 A. 删除目录/temp B. 对目录/temp改名 C. 列出目录/temp下的文件 D. 进入目录/temp 答案：,,C,,C,llama-7b-hf,599,597,2,0.0,0.08
28,0,在段式虚存管理系统中，分段是由____完成的。 A. 程序员 B. 编译程序 C. 连接装入程序 D. 操作系统 答案：,,C,,C,llama-7b-hf,573,571,2,0.0,0.08
29,0,死锁的防止是根据____采取措施实现的。 A. 配置足够的系统资源 B. 使进程的推进顺序合理 C. 破坏产生死锁的四个必要条件之一 D. 避免系统进入不安全状态 答案：,,C,,C,llama-7b-hf,624,622,2,0.0,0.08
30,0,Linux中的可由用户配置的登录初始化文件是____。 A. .bash_profile B. profile C. .bashrc D. .login 答案：,,A,,A,llama-7b-hf,559,557,2,0.0,0.08
31,0,下面____命令是关闭Linux系统。 A. init 6 B. init 0 C. init 1 D. init 3 答案：,,B,,B,llama-7b-hf,554,552,2,0.0,0.07
32,0,下面的符号中，错误的I/O转向符号是____。 A. < B. > C. << D. >> 答案：,,B,,B,llama-7b-hf,554,552,2,0.0,0.07
33,0,Spooling系统提高了____的利用率。 A. 独占设备 B. 共享设备 C. 虚拟设备 D. 用户设备 答案：,,C,,C,llama-7b-hf,582,580,2,0.0,0.07
34,0,并发进程指的是____进程。 A. 可并行执行 B. 可同时执行 C. 可先后执行 D. 可配合执行 答案：,,C,,C,llama-7b-hf,571,569,2,0.0,0.08
35,0,请求分页存储管理的页表表项中的修改位，供____参考。 A. 程序修改 B. 分配页面 C. 淘汰页面 D. 调入页面 答案：,,C,,C,llama-7b-hf,582,580,2,0.0,0.07
36,0,一个命令的输出结果作为下一个命令的输入，这种机制称为____。 A. 管道 B. Shell过程 C. 输入/输出转向 D. 控制流 答案：,,C,,C,llama-7b-hf,575,573,2,0.0,0.08
37,0,在Windows系统中，单靠____并不能达到文件保密的目的。 A. 隐蔽文件目录 B. 建立保密文件夹 C. 使用密码 D. 规定文件使用权限 答案：,,C,,C,llama-7b-hf,591,589,2,0.0,0.08
38,0,在下列死锁解决方案中，属于死锁预防的是____。 A. 银行家算法 B. 资源有序分配法 C. 状态图或状态表 D. 撤销死锁进程 答案：,,C,,C,llama-7b-hf,600,598,2,0.0,0.07
39,0,记录了TCP/IP的各个网络服务名、对应的端口号的文件是____。 A. /etc/inetd.conf B. /etc/networks C. /etc/services D. /etc/protocols 答案：,,C,,C,llama-7b-hf,583,581,2,0.0,0.08
40,0,在Unix中，从以文件类型分，主要可分为____。 A. 普通文件、目录文件和特别文件 B. 系统文件、目录文件和特别文件 C. 数据文件、普通文件和目录文件 D. 临时文件、永久文件和特别文件 答案：,,A,,A,llama-7b-hf,620,618,2,0.0,0.08
41,0,系统出现死锁的根本原因是____。 A. 系统资源太少 B. 系统中进程太多 C. 资源的独占性 D. 资源管理和进程推进顺序都不得当 答案：,,C,,C,llama-7b-hf,596,594,2,0.0,0.07
42,0,临界区是指并发进程中____。 A. 用于实现进程互斥的程序段 B. 用于实现进程同步的程序段 C. 用于实现进程通信的程序段 D. 与互斥的共享资源有关的程序段 答案：,,C,,C,llama-7b-hf,610,608,2,0.0,0.07
43,0,不会产生“内零头”的存储管理方法是____存储管理。 A. 单一连续区 B. 可变分区 C. 页式 D. 段页式 答案：,,C,,C,llama-7b-hf,579,577,2,0.0,0.08
44,0,静态地址重定位的对象是____。 A. 源程序 B. 编译程序 C. 目标程序 D. 执行程序 答案：,,C,,C,llama-7b-hf,566,564,2,0.0,0.07
45,0,在____操作系统中，计算机能及时处理由过程控制反馈的数据并做出响应。 A. 实时 B. 分时 C. 作业处理 D. 控制 答案：,,C,,C,llama-7b-hf,580,578,2,0.0,0.08
46,0,Windows系统的早期研制目标是在MS-DOS基础上提供一个____。 A. 单任务的图形用户界面 B. 多任务的图形用户界面 C. 多种操作系统的工作环境 D. 网络管理系统 答案：,,B,,B,llama-7b-hf,606,604,2,0.0,0.07
47,0,"设cmd_=_who，以下4个命令中，执行结果与其他不同的命令是____。 A. eval $cmd B. eval '$cmd' C. eval `$cmd` D. eval ""$cmd"" 答案：",,C,,C,llama-7b-hf,575,573,2,0.0,0.08
48,0,在批处理系统中，周转时间是____。 A. 作业运行时间 B. 作业等待时间和运行时间之和 C. 作业的相对等待时间 D. 作业获得时间片的时间 答案：,,C,,C,llama-7b-hf,591,589,2,0.0,0.08
49,0,在BLP多级强制访问保密模型中，当主体的安全级高于客体的安全级时____。 A. 主体不可读客体但可写客体 B. 主体可读客体也可写客体 C. 主体可读客体但不可写客体 D. 主体可自行决定是否能读写客体 答案：,,C,,C,llama-7b-hf,638,636,2,0.0,0.08
50,0,Unix_System_V的调度原理是基于____。 A. 先来先服务 B. 短作业优先 C. 时间片轮转 D. 多级反馈调度算法 答案：,,C,,C,llama-7b-hf,581,579,2,0.0,0.08
51,0,管道允许读/写进程按____的次序方式传送数据。 A. 先进先出 B. 后进先出 C. 用户要求 D. 顺序 答案：,,C,,C,llama-7b-hf,575,573,2,0.0,0.08
52,0,在一个单处理机系统中，有若干进程轮流占有处理机，称之为____。 A. 顺序执行 B. 轮转执行 C. 并行执行 D. 并发执行 答案：,,C,,C,llama-7b-hf,595,593,2,0.0,0.08
53,0,读者∕写者是一个____问题。 A. 互斥 B. 半同步 C. 全同步 D. 共享 答案：,,C,,C,llama-7b-hf,570,568,2,0.0,0.07
54,0,用户编制的程序与实际使用的物理设备无关是由____功能实现的。 A. 设备分配 B. 设备驱动 C. 虚拟设备 D. 设备独立性 答案：,,C,,C,llama-7b-hf,597,595,2,0.0,0.08
55,0,Unix和Linux的访问联机手册的命令是____。 A. man B. spell C. find D. more 答案：,,A,,A,llama-7b-hf,553,551,2,0.0,0.07
56,0,在Unix中，passwd文件是放在____目录中的。 A. /bin B. /lib C. /etc D. /dev 答案：,,C,,C,llama-7b-hf,554,552,2,0.0,0.07
57,0,为了解决CPU与外部设备的速度匹配问题，可采用____。 A. 并行技术 B. 预读技术 C. 中断技术 D. 虚存技术 答案：,,C,,C,llama-7b-hf,594,592,2,0.0,0.07
58,0,源程序经过编译或者汇编生成的机器指令集合，称为____。 A. 源程序 B. 目标程序 C. 可执行程序 D. 非执行程序 答案：,,C,,C,llama-7b-hf,582,580,2,0.0,0.07
59,0,存取盘块中的信息一般可分几部分时间，其中花费最多的是____。 A. 等待时间 B. 寻道时间 C. 传送时间 D. 访问时间 答案：,,C,,C,llama-7b-hf,592,590,2,0.0,0.08
60,0,在Unix类操作系统中，____可用于通知进程发生了异常的事件。 A. 信号机构 B. 管道机构 C. 消息机构 D. 信号量 答案：,,C,,C,llama-7b-hf,576,574,2,0.0,0.07
61,0,在Unix中，若一个缓冲控制块buf处于设备队列，则它还可能位于____。 A. NODEV队列或I/O请求队列 B. 自由队列或I/O请求队列 C. 另一设备队列或NODEV队列 D. NODEV队列或自由队列 答案：,,C,,C,llama-7b-hf,639,637,2,0.0,0.08
62,0,Unix中的一个Shell程序相当于一个____。 A. 作业 B. 进程 C. 线程 D. 命令 答案：,,C,,C,llama-7b-hf,556,554,2,0.0,0.07
63,0,用于控制和维护程序的各个历史版本的软件是____。 A. sdb B. Yacc C. SCCS D. lint 答案：,,C,,C,llama-7b-hf,569,567,2,0.0,0.08
64,0,同一进程内的并发线程之间可通过____传递信息。 A. 全局变量 B. 动态变量 C. 函数参数 D. 工作区 答案：,,C,,C,llama-7b-hf,570,568,2,0.0,0.07
65,0,通道又称I/O处理机，它能实现____之间的信息传输。 A. 主存和外设 B. CPU和外设 C. 外存和外设 D. 主存和CPU 答案：,,C,,C,llama-7b-hf,578,576,2,0.0,0.07
66,0,操作系统对数据进行管理的部分叫做____。 A. 数据库系统 B. 文件系统 C. 数据存储系统 D. 信息管理系统 答案：,,C,,C,llama-7b-hf,577,575,2,0.0,0.08
67,0,装入到地址寄存器的地址为____。 A. 符号名地址 B. 虚拟地址 C. 相对地址 D. 物理地址 答案：,,C,,C,llama-7b-hf,569,567,2,0.0,0.08
68,0,在操作系统中，____。 A. 不同用户的进程之间不可以并发执行，同一个用户的进程之间可以并发执行 B. 进程之间不可以并发执行，一个进程中的多个线程之间可以并发执行 C. 不同进程之间可以并发执行，同一进程中的多个线程之间也可以并发执行 D. 不同进程的线程之间不可以并发执行，同一个进程的线程之间可以并发执行 答案：,,C,,C,llama-7b-hf,685,683,2,0.0,0.1
69,0,Unix系统的多用户状态运行级是____。 A. 1 B. 2 C. 3 D. 6 答案：,,C,,C,llama-7b-hf,554,552,2,0.0,0.07
70,0,可以在不同系统之间传送文件的程序是____。 A. ftp B. rcp C. write D. telnet 答案：,,A,,A,llama-7b-hf,554,552,2,0.0,0.07
71,0,在操作系统中，JCB是指____。 A. 作业控制块 B. 进程控制块 C. 文件控制块 D. 程序控制块 答案：,,C,,C,llama-7b-hf,573,571,2,0.0,0.08
72,0,在某一时刻，进程P1和P2已执行或将执行各处于下列关于互斥资源的操作序列：进程P1已申请到资源S1，申请资源S2，释放资源S1；进程P2已申请到资源S2，申请资源S1，释放资源S2，系统继续并发执行进程P1，P2，系统将____。 A. 必定产生死锁 B. 可能产生死锁 C. 不会产生死锁 D. 无法确定是否会产生死锁 答案：,,C,,C,llama-7b-hf,735,733,2,0.0,0.1
73,0,在分页系统中，程序员编写的程序的虚地址空间是____的。 A. 连续 B. 不连续 C. 分块 D. 分段 答案：,,C,,C,llama-7b-hf,574,572,2,0.0,0.08
74,0,在Biba完整性模型中，当主体的安全级高于客体的安全级时____。 A. 主体不可读客体但可写客体 B. 主体可读客体也可写客体 C. 主体可读客体但不可写客体 D. 主体可自行决定是否能读写客体 答案：,,C,,C,llama-7b-hf,629,627,2,0.0,0.08
75,0,Shell查找命令时在文件系统中的查找路径的Shell变量是____。 A. HOME B. PATH C. PS1 D. CDPATH 答案：,,C,,C,llama-7b-hf,565,563,2,0.0,0.08
76,0,表示命令行所有位置参数的Shell变量是____。 A. $* B. $? C. $$ D. $! 答案：,,C,,C,llama-7b-hf,553,551,2,0.0,0.07
77,0,在Windows_9x系统中，用于管理磁盘数据区的数据结构是____。 A. 位图 B. 空闲块表 C. 文件分配表 D. 文件控制块 答案：,,C,,C,llama-7b-hf,584,582,2,0.0,0.07
78,0,资源的按序分策略可以破坏产生死锁的____条件。 A. 互斥执行 B. 保持并等待 C. 不可剥夺 D. 循环等待 答案：,,C,,C,llama-7b-hf,602,600,2,0.0,0.08
79,0,在Unix中的将计算机名映射为IP地址的文件是____。 A. /etc/hosts B. /etc/networks C. /etc/services D. /etc/protocols 答案：,,A,,A,llama-7b-hf,572,570,2,0.0,0.07
80,0,下列操作系统中，能作为服务器的操作系统是____。 A. MS-DOS B. Windows3.x C. Windows NT D. Windows 98 答案：,,C,,C,llama-7b-hf,565,563,2,0.0,0.07
81,0,Unix的用于显示进程的状态的命令是____。 A. ps B. pid C. stat D. kill 答案：,,A,,A,llama-7b-hf,550,548,2,0.0,0.07
82,0,下面选项中不是进程睡眠原因的是____。 A. 临界区或资源互斥 B. 同步等待出现处理对象 C. 同步等待I/O完成 D. 进程映象被换出至盘交换区 答案：,,C,,C,llama-7b-hf,614,612,2,0.0,0.08
83,0,固定分区存储管理一般采用____进行主存空间的分配。 A. 首次适应分配算法 B. 循环首次适应分配算法 C. 最优适应分配算法 D. 顺序分配算法 答案：,,C,,C,llama-7b-hf,609,607,2,0.0,0.08
84,0,类似于电子邮件系统的进程间的通信方法是____通信。 A. 管道 B. 共享存储区 C. 信号量 D. 消息 答案：,,B,,B,llama-7b-hf,575,573,2,0.0,0.08
85,0,Windows_NT的存储管理所采用的页面淘汰算法是____。 A. OPT B. FIFO C. LRU D. NUR 答案：,,C,,C,llama-7b-hf,565,563,2,0.0,0.07
86,0,批处理的目的是____。 A. 提供多道程序功能 B. 提供多用户功能 C. 提供分时共享功能 D. 提高CPU的利用率 答案：,,C,,C,llama-7b-hf,584,582,2,0.0,0.07
87,0,一个进程被强迫剥夺处理机后，它将处于____状态。 A. 执行态 B. 就绪态 C. 阻塞态 D. 不能确定 答案：,,C,,C,llama-7b-hf,585,583,2,0.0,0.08
88,0,不能利用____实现父子进程间的互斥。 A. 文件 B. 外部变量 C. 信号量 D. 锁 答案：,,C,,C,llama-7b-hf,566,564,2,0.0,0.08
89,0,在Windows_2000中，只有____状态的线程才能成为被切换成运行状态，占用处理器执行。 A. 备用 B. 就绪 C. 等待 D. 转换 答案：,,C,,C,llama-7b-hf,588,586,2,0.0,0.07
90,0,下面5个系统中：计算机辅助设计系统、航班定票系统、过程控制系统、计算机激光照排系统、CD播放器，必须是实时操作系统的有____个。 A. 1 B. 2 C. 3 D. 4 答案：,,C,,C,llama-7b-hf,613,611,2,0.0,0.08
91,0,与文件系统关系密切的系统调用是____。 A. exit B. signal C. exec D. shmctl 答案：,,C,,C,llama-7b-hf,551,549,2,0.0,0.07
92,0,计算机软件分为____。 A. 程序、数据和文档 B. 操作系统和语言处理软件 C. 系统软件和应用软件 D. 操作系统、编译程序和数据库管理软件 答案：,,C,,C,llama-7b-hf,600,598,2,0.0,0.07
93,0,在NTFS文件系统中，文件在磁盘上存储时的物理结构是采用____结构。 A. 连续 B. 链接 C. 索引 D. 组合 答案：,,C,,C,llama-7b-hf,583,581,2,0.0,0.08
94,0,在Unix中，父进程使用系统调用fork()创建一子进程后，这时____。 A. 父子进程具有相同的proc结构 B. 父子进程对信号的处理方式相同 C. 父子进程共享同一个工作区 D. 子进程可使用系统调用wait( )等待父进程的终止 答案：,,C,,C,llama-7b-hf,638,636,2,0.0,0.08
95,0,用共享设备去模拟独占设备，从而达到共享、快速的效果的设备称为____。 A. 模拟设备 B. 系统设备 C. 共享设备 D. 虚拟设备 答案：,,C,,C,llama-7b-hf,614,612,2,0.0,0.08
96,0,在单CPU的操作系统中，当前共有4个进程，如Unix的核心函数sched正在将盘交换区的一个进程调入内存，系统中至少有____个进程处于运行（SRUN）状态。 A. 1 B. 2 C. 3 D. 4 答案：,,C,,C,llama-7b-hf,610,608,2,0.0,0.07
97,0,一个运行的进程用完了分配给它的时间片后，它的状态转变为____状态。 A. 阻塞 B. 睡眠 C. 就绪 D. 终止 答案：,,C,,C,llama-7b-hf,587,585,2,0.0,0.08
98,0,防止信息失效或变得不可存取是指信息的____。 A. 保密性 B. 完整性 C. 可靠性 D. 可用性 答案：,,C,,C,llama-7b-hf,570,568,2,0.0,0.07
99,0,解决进程间同步与互斥问题的常用方法是使用____。 A. 锁操作 B. 存储管理 C. 信号机构 D. 信号量 答案：,,C,,C,llama-7b-hf,580,578,2,0.0,0.07
100,0,在Unix中，系统管理程序和系统配置等文件是放在____目录中的。 A. /bin B. /lib C. /etc D. /dev 答案：,,C,,C,llama-7b-hf,564,562,2,0.0,0.07
101,0,下列作业调度算法中，作业平均周转时间最短的是____。 A. 先来先服务法 B. 短作业优先法 C. 优先数法 D. 时间片轮转法 答案：,,C,,C,llama-7b-hf,590,588,2,0.0,0.07
102,0,必定会引起进程切换的状态转换是____。 A. 一个进程被创建后进入就绪态 B. 一个进程从运行态变成阻塞态 C. 一个进程从就绪态变成运行态 D. 一个进程从等待态变成就绪态 答案：,,C,,C,llama-7b-hf,613,611,2,0.0,0.08
103,0,"在Unix系统中，一个在盘交换区上处于睡眠的进程,_它____。 A. 能被调度执行 B. 能被换入内存 C. 能执行I/O中断处理程序 D. 能接收到信号 答案：",,C,,C,llama-7b-hf,601,599,2,0.0,0.08
104,0,在进程之间要传递大量的数据，效率高而且互斥与同步控制方便的方法是采用____。 A. 管道 B. 共享存储区 C. 全局变量 D. 信号量 答案：,,C,,C,llama-7b-hf,602,600,2,0.0,0.07
105,0,shell解释双引号中的字符时，没有特殊含义的字符是____。 A. $ B. \ C. ` D. * 答案：,,C,,C,llama-7b-hf,562,560,2,0.0,0.07
106,0,进程间的互斥与同步表示了各进程间的____。 A. 竞争与协作 B. 相互独立与相互制约 C. 临界区调度原则 D. 动态性与并发性 答案：,,C,,C,llama-7b-hf,603,601,2,0.0,0.08
107,0,以下____是关于Unix流文件的函数。 A. rewind B. system C. sscanf D. fstat 答案：,,C,,C,llama-7b-hf,551,549,2,0.0,0.07
108,0,Shell在Unix操作系统中位于____之间。 A. 硬件层和核心层 B. 核心层和系统调用层 C. 系统调用层和应用程序层 D. 应用程序层和用户 答案：,,C,,C,llama-7b-hf,602,600,2,0.0,0.07
109,0,在以下存贮管理方案中，不适用于多道程序设计系统的是____。 A. 单一连续区分配 B. 固定式分区分配 C. 可变式分区分配 D. 页式存贮管理 答案：,,C,,C,llama-7b-hf,598,596,2,0.0,0.07
110,0,一段不能由多个进程同时执行的代码称为____。 A. 临界区 B. 临界资源 C. 锁操作 D. 信号量操作 答案：,,C,,C,llama-7b-hf,577,575,2,0.0,0.08
111,0,用____可以防止共享文件可能造成的破坏，但实现起来系统开销大。 A. 目录和文件的许可权规定 B. 存取控制表 C. 不同用户对文件的使用权 D. 隐蔽文件目录 答案：,,C,,C,llama-7b-hf,618,616,2,0.0,0.07
112,0,如果系统只有一个临界资源，同时有很多进程要竞争该资源，那么系统____发生死锁。 A. 一定会 B. 一定不会 C. 不一定会 D. 由进程数量决定 答案：,,C,,C,llama-7b-hf,603,601,2,0.0,0.08
113,0,在磁盘存储器中，无需移动读写头即可读写的一组磁道称为____。 A. 扇区 B. 柱面 C. 盘面 D. 分区 答案：,,C,,C,llama-7b-hf,588,586,2,0.0,0.07
114,0,在可变式分区存储管理中，当释放和回收一个空闲区时，造成空闲表项区数减1的情况是____。 A. 无上邻空闲区，也无下邻空闲区 B. 有上邻空闲区，但无下邻空闲区 C. 有下邻空闲区，但无上邻空闲区 D. 有上邻空闲区，也有下邻空闲区 答案：,,C,,C,llama-7b-hf,677,675,2,0.0,0.09
115,0,当对磁盘的存取很繁忙时，下列的调度算法中，平均等待时间最大的调度算法是____。 A. 先来先服务调度（FCFS） B. 最短寻道时间优先法（SSTF） C. 电梯调度算法（SCAN） D. 巡回扫描法  (C-SCAN) 答案：,,B,,B,llama-7b-hf,644,642,2,0.0,0.09
116,0,下面几种操作中，____不是操作系统的特权操作。 A. 执行I/O 操作 B. 开、关中断 C. 存取用户映像的页表 D. 系统调用 答案：,,C,,C,llama-7b-hf,587,585,2,0.0,0.08
117,0,ls_–l命令不能够列出文件的____。 A. 软链接数 B. 硬链接数 C. 文件类型 D. 文件长度 答案：,,C,,C,llama-7b-hf,574,572,2,0.0,0.08
118,0,在多进程的并发系统中，肯定不会因竞争____而产生死锁。 A. 打印机 B. 磁带机 C. 光刻机 D. 处理机 答案：,,C,,C,llama-7b-hf,587,585,2,0.0,0.08
119,0,Windows_2000/XP在x86体系结构上利用____页表来实现虚拟地址到物理地址的转换。 A. 一级 B. 二级 C. 三级 D. 四级 答案：,,C,,C,llama-7b-hf,591,589,2,0.0,0.08
120,0,文件索引结构的特点是____。 A. 打开文件以后，要占用较多的额外内存空间 B. 适合于记录式文件，不适合于无结构的流式文件 C. 文件索引表占的空间比索引顺序文件和散列文件表大 D. 局部修改时，插入、删除一个文件块较链接结构文件和散列文件费时 答案：,,C,,C,llama-7b-hf,665,663,2,0.0,0.09
121,0,在使用Spooling技术的系统中，用户作业的打印输出结果将被送到____。 A. 磁盘区域 B. 内存区域 C. 屏幕 D. 打印机 答案：,,C,,C,llama-7b-hf,593,591,2,0.0,0.08
122,0,一组管道线命令的出口状态是它的____命令的出口状态。 A. 第一个 B. 最后一个 C. 任何一个 D. 所有 答案：,,C,,C,llama-7b-hf,571,569,2,0.0,0.08
123,0,在单CPU的操作系统中，如当前共有4个进程，其中1个进程在核心态下执行，至少有____个进程处于核心态。 A. 1 B. 2 C. 3 D. 4 答案：,,C,,C,llama-7b-hf,592,590,2,0.0,0.07
124,0,动态重定位是在程序的____中进行的。 A. 编译过程 B. 连接过程 C. 装入过程 D. 执行过程 答案：,,C,,C,llama-7b-hf,568,566,2,0.0,0.07
125,0,在不考虑联想寄存器和Cache的段页式存储管理中，每次从主存中取指令或取操作数，要访问主存____次。 A. 1 B. 2 C. 3 D. 4 答案：,,C,,C,llama-7b-hf,590,588,2,0.0,0.07
126,0,用户要能用cd命令进入一个目录，就要有对该目录的____。 A. 读许可 B. 写许可 C. 执行许可 D. 读、写和执行全部许可 答案：,,C,,C,llama-7b-hf,593,591,2,0.0,0.08
127,0,相继地剥夺进程所占的资源，直至相关进程能继续运行是一种____方法。 A. 死锁预防 B. 死锁避免 C. 死锁检测 D. 死锁解除 答案：,,C,,C,llama-7b-hf,613,611,2,0.0,0.08
128,0,在下列关于线程的描中，说法____是错误的。 A. 进程内的一个执行单元 B. 具有独立的用户栈和核心栈 C. 进程内的一个可调度实体 D. 进程内的一个资源分配单位 答案：,,C,,C,llama-7b-hf,614,612,2,0.0,0.08
129,0,作业与进程的主要区别是____。 A. 前者是由用户提交，后者是由系统自动生成 B. 两者执行不同的程序段 C. 后者可并发执行，前者则不行 D. 前者是批处理的，后者是分时的 答案：,,C,,C,llama-7b-hf,609,607,2,0.0,0.08
130,0,采用单一连续区存储管理时，若作业地址空间大于空闲内存空间，可采用____把不会同时工作的程序段轮流装入主存区执行。 A. 对换技术 B. 可变分区技术 C. 虚拟存储技术 D. 覆盖技术 答案：,,C,,C,llama-7b-hf,640,638,2,0.0,0.08
131,0,在Unix系统中，如有n个进程因等待资源R而睡眠，现该资源R被释放了，系统将唤醒____。 A. 资源R睡眠队列中的第一个进程 B. 最早因等待资源R而睡眠的进程 C. 最后因等待资源R而睡眠的进程 D. 因等待资源R而睡眠全部n个进程 答案：,,C,,C,llama-7b-hf,679,677,2,0.0,0.1
132,0,Linux的页面分配和释放算法采用____。 A. 首次适应法 B. 循环首次适应法 C. 最佳适应算法 D. 伙伴算法 答案：,,C,,C,llama-7b-hf,589,587,2,0.0,0.08
